ID;PP global;SE global;N global;f global;Scala Diagnose;PP Diagnose;SE Diagnose;N Diagnose;f Diagnose;alle Skalen;alle PP
P000103;-2,03;0,19;8;0,38;Sim/A/A05;-1,93;0,3;3;1;Sim/A/A02 Sim/A/A06 Sim/B/B01 ;-2,13 (0,3 | 3 | 0) -2,03 (8,36 | 1 | 0) -2,03 (81,95 | 1 | 0) 
P000104;3,02;0,18;9;0,67;;;;;;Sim/B/B04 ;2,89 (0,27 | 2 | 0,5) 
P000105;-0,04;0,21;5;0,2;;;;;;Sim/A/A04 Sim/B/B03 Sim/C/C03 ;-0,14 (0,32 | 2 | 0) -0,05 (1,42 | 1 | 0) -0,05 (1 | 1 | 0) 
P000106;-0,46;0,18;5;0,4;;;;;;Sim/B/B01 Sim/B/B02 Sim/C/C01 ;-0,47 (0,83 | 1 | 0) -0,52 (0,38 | 1 | 0) -0,5 (0,42 | 1 | 0) 
P000107;2,94;0,18;10;0,7;Sim/B/B04;2,99;0,24;3;0,67;Sim/C/C10 ;2,89 (0,37 | 2 | 0) 
P000108;0,13;0,18;6;0,67;;;;;;Sim/B/B01 Sim/B/B02 ;0,04 (0,34 | 1 | 0) 0,08 (0,44 | 1 | 0) 
P000109;0,7;0,19;5;0,6;;;;;;Sim/B/B03 ;0,27 (0,55 | 2 | 0) 
P000110;0,3;0,21;6;0,83;;;;;;Sim/B/B01 ;-0,06 (0,36 | 1 | 0) 
P000111;0,33;0,23;4;0,5;;;;;;Sim/B/B03 Sim/C/C03 ;0,3 (0,58 | 1 | 0) 0,27 (0,45 | 1 | 0) 
P000112;3,02;0,18;10;0,6;;;;;;Sim/C/C07 Sim/C/C10 ;2,98 (0,41 | 2 | 0) 2,96 (0,33 | 2 | 0) 
P000113;2,78;0,21;9;0,67;Sim/B/B04;2,7;0,25;3;0,33;Sim/B/B04 Sim/C/C10 ;2,7 (0,25 | 3 | 0,33) 2,77 (0,92 | 1 | 0) 
P000114;1,89;0,25;14;0,57;Sim/B/B02;2,13;0,31;3;0,33
P000114;1,89;0,25;14;0,57;Sim/B/B03;1,77;0,37;6;0,83;Sim/B/B01 Sim/B/B03 Sim/B/B04 Sim/C/C10 ;0,7 (0,97 | 2 | 0,5) 1,77 (0,37 | 6 | 0,83) 1,87 (2,62 | 1 | 0) 1,89 (12,06 | 1 | 0) 
P000115;1,63;0,24;10;0,6;Sim/B/B03;1,54;0,29;4;0,75;Sim/B/B02 Sim/B/B03 Sim/B/B04 ;1,57 (0,56 | 2 | 0) 1,54 (0,29 | 4 | 0,75) 1,63 (5,35 | 1 | 0) 
P000116;4,57;0,21;12;0,75;Sim/C/C08;4,49;0,33;3;0;Sim/C/C08 ;4,49 (0,33 | 3 | 0) 
P000117;-3,73;0,19;14;0,29;Sim/A/A01;-3,79;0,22;5;0,4;Sim/A/A01 Sim/A/A02 Sim/A/A05 Sim/A/A06 Sim/B/B01 ;-3,79 (0,22 | 5 | 0,4) -3,73 (46,7 | 2 | 0) -3,73 (1,55 | 3 | 0) -3,73 (930,5 | 1 | 0) -3,73 (12711,31 | 1 | 0) 
P000118;0,58;0,18;5;0,6;;;;;;Sim/B/B03 ;0,47 (0,41 | 1 | 0) 
P000119;1,64;0,24;10;0,6;Sim/B/B03;1,72;0,39;4;1;Sim/B/B01 Sim/B/B02 Sim/B/B04 ;0,7 (0,97 | 2 | 0,5) 1,56 (0,57 | 2 | 0) 1,62 (5,52 | 1 | 0) 
P000120;1,63;0,24;10;0,6;Sim/B/B03;1,54;0,29;4;0,75;Sim/B/B02 Sim/B/B03 Sim/B/B04 ;1,57 (0,56 | 2 | 0) 1,54 (0,29 | 4 | 0,75) 1,63 (5,35 | 1 | 0) 
P000121;-0,17;0,22;4;0,5;;;;;;Sim/A/A04 Sim/B/B01 ;-0,36 (0,64 | 1 | 0) -0,22 (0,45 | 1 | 0) 
P000122;-2,87;0,25;9;0,22;Sim/A/A05;-2,88;0,25;4;0,25;Sim/A/A02 Sim/A/A05 Sim/A/A06 Sim/B/B01 ;-2,87 (3,81 | 2 | 0) -2,88 (0,25 | 4 | 0,25) -2,87 (85,76 | 1 | 0) -2,87 (991,06 | 1 | 0) 
P000123;1,72;0,24;13;0,62;Sim/B/B02;1,87;0,35;3;0,33
P000123;1,72;0,24;13;0,62;Sim/B/B03;1,44;0,25;5;0,6;Sim/B/B03 Sim/B/B04 ;1,44 (0,25 | 5 | 0,6) 1,72 (4,09 | 1 | 0) 
P000124;4,57;0,21;12;0,75;Sim/C/C08;4,49;0,33;3;0;Sim/C/C08 ;4,49 (0,33 | 3 | 0) 
P000125;-5,78;0,6;250;0,02;;;;;;Sim/A/A02 Sim/A/A04 Sim/A/A06 Sim/A/A07 Sim/C/C01 Sim/C/C02 Sim/C/C03 Sim/C/C04 Sim/C/C05 Sim/C/C06 Sim/C/C07 Sim/C/C08 Sim/C/C09 Sim/C/C10 ;-5,78 (8,75 | 16 | 0) -5,78 (10,45 | 13 | 0) -5,81 (4,49 | 16 | 0) -5,83 (3,91 | 15 | 0) -5,8 (5,96 | 13 | 0) -5,82 (4,65 | 16 | 0) -5,8 (6,24 | 13 | 0) -5,79 (12,62 | 11 | 0) -5,79 (10,81 | 7 | 0) -5,78 (32,33 | 4 | 0) -5,78 (14,77 | 8 | 0) -5,78 (215,36 | 4 | 0) -5,78 (38,14 | 2 | 0) -5,79 (10,99 | 8 | 0) 
P000126;-0,73;0,21;5;0,2;;;;;;Sim/A/A07 Sim/B/B01 Sim/C/C01 ;-0,81 (0,32 | 2 | 0) -0,73 (1,75 | 1 | 0) -0,75 (0,73 | 1 | 0) 
P000127;1,32;0,19;10;0,5;Sim/B/B01;1,39;0,44;3;0,67
P000127;1,32;0,19;10;0,5;Sim/B/B03;1,6;0,32;4;0,75;Sim/A/A02 ;1,22 (0,42 | 1 | 0) 
P000128;-2,9;0,23;9;0,11;Sim/A/A05;-2,8;0,24;4;0,25;Sim/A/A02 Sim/A/A06 Sim/B/B01 ;-2,97 (0,51 | 3 | 0) -2,9 (94,46 | 1 | 0) -2,9 (1099,12 | 1 | 0) 
P000129;2,85;0,22;9;0,56;;;;;;Sim/C/C07 Sim/C/C10 ;2,85 (2,3 | 1 | 0) 2,81 (0,45 | 2 | 0) 
P000130;1,26;0,23;6;0,67;Sim/B/B03;1,18;0,26;3;0,67;Sim/B/B02 Sim/B/B03 ;1,26 (1,57 | 1 | 0) 1,18 (0,26 | 3 | 0,67) 
P000131;3,59;0,19;10;0,7;;;;;;Sim/C/C06 Sim/C/C07 ;3,52 (0,37 | 2 | 0) 3,54 (0,45 | 1 | 0) 
P000132;-0,42;0,19;8;0,75;Sim/A/A06;-0,65;0,22;3;0,67;Sim/A/A06 Sim/B/B01 ;-0,65 (0,22 | 3 | 0,67) -0,43 (0,75 | 1 | 0) 
P000133;0,88;0,22;6;0,5;Sim/B/B03;0,81;0,26;3;0,33;Sim/B/B02 Sim/B/B03 ;0,88 (4,17 | 1 | 0) 0,81 (0,26 | 3 | 0,33) 
P000134;0,88;0,22;6;0,5;Sim/B/B03;0,81;0,26;3;0,33;Sim/B/B02 Sim/B/B03 ;0,88 (4,17 | 1 | 0) 0,81 (0,26 | 3 | 0,33) 
P000135;-0,04;0,21;5;0,2;;;;;;Sim/A/A04 Sim/B/B03 Sim/C/C03 ;-0,14 (0,32 | 2 | 0) -0,05 (1,42 | 1 | 0) -0,05 (1 | 1 | 0) 
P000136;-0,04;0,21;5;0,2;;;;;;Sim/A/A04 Sim/B/B03 Sim/C/C03 ;-0,14 (0,32 | 2 | 0) -0,05 (1,42 | 1 | 0) -0,05 (1 | 1 | 0) 
P000137;1,38;0,22;8;0,5;Sim/B/B03;1,49;0,3;3;0,67;Sim/B/B01 Sim/B/B02 Sim/B/B04 ;0,7 (0,97 | 2 | 0,5) 1,37 (1,18 | 1 | 0) 1,38 (11,11 | 1 | 0) 
P000138;-1,3;0,2;7;0,29;;;;;;Sim/A/A04 Sim/A/A06 Sim/B/B01 ;-1,38 (0,33 | 2 | 0) -1,32 (0,57 | 2 | 0) -1,3 (9,38 | 1 | 0) 
P000139;1,6;0,24;9;0,67;Sim/B/B03;1,36;0,24;4;0,75;Sim/B/B01 Sim/B/B03 ;0,7 (0,97 | 2 | 0,5) 1,36 (0,24 | 4 | 0,75) 
P000140;-0,81;0,18;7;0,57;Sim/A/A06;-0,82;0,18;4;0,5;Sim/A/A06 Sim/B/B01 ;-0,82 (0,18 | 4 | 0,5) -0,81 (2,2 | 1 | 0) 
P000141;-2,03;0,19;8;0,38;Sim/A/A02;-2,13;0,3;3;0
P000141;-2,03;0,19;8;0,38;Sim/A/A05;-1,93;0,3;3;1;Sim/A/A02 Sim/A/A06 Sim/B/B01 ;-2,13 (0,3 | 3 | 0) -2,03 (8,36 | 1 | 0) -2,03 (81,95 | 1 | 0) 
P000142;0,86;0,19;6;0,67;;;;;;Sim/B/B01 Sim/B/B03 ;0,53 (0,54 | 2 | 0,5) 0,81 (0,27 | 2 | 0,5) 
P000143;-1,65;0,21;7;0,43;Sim/A/A02;-1,51;0,29;3;0,67;Sim/A/A04 Sim/A/A06 Sim/B/B01 ;-1,72 (0,39 | 1 | 0) -1,65 (2,93 | 1 | 0) -1,65 (26,51 | 1 | 0) 
P000144;2,59;0,25;8;0,63;;;;;;Sim/B/B04 Sim/C/C10 ;2,49 (0,37 | 2 | 0) 2,59 (1,55 | 1 | 0) 
P000145;-1,3;0,2;7;0,29;;;;;;Sim/A/A04 Sim/A/A06 Sim/B/B01 ;-1,38 (0,33 | 2 | 0) -1,32 (0,57 | 2 | 0) -1,3 (9,38 | 1 | 0) 
P000146;4,49;0,17;12;0,83;;;;;;Sim/C/C06 Sim/C/C08 ;4,35 (0,43 | 1 | 0) 4,44 (0,27 | 2 | 0,5) 
P000147;3,09;0,17;12;0,5;Sim/C/C10;3,17;0,22;3;0,33;Sim/C/C05 Sim/C/C06 Sim/C/C07 ;3,05 (0,78 | 1 | 0) 3,06 (3,77 | 1 | 0) 3 (0,4 | 2 | 0) 
P000148;-0,92;0,18;7;0,57;;;;;;Sim/A/A06 Sim/B/B01 ;-1,01 (0,3 | 2 | 0) -0,92 (3,02 | 1 | 0) 
P000149;-1,65;0,21;7;0,43;Sim/A/A02;-1,51;0,29;3;0,67;Sim/A/A04 Sim/A/A06 Sim/B/B01 ;-1,72 (0,39 | 1 | 0) -1,65 (2,93 | 1 | 0) -1,65 (26,51 | 1 | 0) 
P000150;3,42;0,17;10;0,7;Sim/C/C10;3,29;0,22;3;0,33;Sim/C/C05 Sim/C/C10 ;3,37 (0,4 | 1 | 0) 3,29 (0,22 | 3 | 0,33) 
P000151;5,98;0,39;250;0,98;Sim/C/C09;5,55;0,44;20;0,95;Sim/C/C03 Sim/C/C04 Sim/C/C05 Sim/C/C07 Sim/C/C09 ;2,86 (2,07 | 6 | 0,83) 5,68 (0,86 | 20 | 0,95) 5,43 (1,09 | 20 | 0,95) 5,12 (0,76 | 19 | 0,95) 5,55 (0,44 | 20 | 0,95) 
P000152;-1,43;0,21;7;0,43;;;;;;Sim/A/A02 Sim/A/A06 Sim/B/B01 ;-1,54 (0,32 | 2 | 0,5) -1,43 (1,6 | 1 | 0) -1,43 (13,63 | 1 | 0) 
P000153;-1,88;0,19;8;0,38;Sim/A/A02;-2,03;0,27;3;0,33;Sim/A/A02 Sim/A/A04 Sim/A/A06 Sim/B/B01 ;-2,03 (0,27 | 3 | 0,33) -1,91 (0,54 | 1 | 0) -1,88 (5,55 | 1 | 0) -1,88 (52,86 | 1 | 0) 
P000154;4,25;0,22;11;0,73;;;;;;Sim/C/C08 Sim/C/C09 ;4,24 (1,63 | 1 | 0) 4,17 (0,37 | 2 | 0) 
P000155;-3,48;0,25;14;0,29;Sim/A/A01;-3,45;0,28;5;0,6;Sim/A/A02 Sim/A/A05 Sim/A/A06 Sim/B/B01 ;-3,49 (1,09 | 3 | 0) -3,49 (0,9 | 3 | 0) -3,48 (465,39 | 1 | 0) -3,48 (6056,07 | 1 | 0) 
P000156;6,63;0,64;250;0,99;Sim/C/C04;5,06;0,43;20;0,9;Sim/C/C04 ;5,06 (0,43 | 20 | 0,9) 
P000157;-1,88;0,19;8;0,38;Sim/A/A02;-2,03;0,27;3;0,33;Sim/A/A02 Sim/A/A04 Sim/A/A06 Sim/B/B01 ;-2,03 (0,27 | 3 | 0,33) -1,91 (0,54 | 1 | 0) -1,88 (5,55 | 1 | 0) -1,88 (52,86 | 1 | 0) 
P000158;3,72;0,2;11;0,64;;;;;;Sim/C/C05 Sim/C/C06 Sim/C/C09 ;3,68 (0,45 | 1 | 0) 3,65 (0,37 | 2 | 0) 3,72 (1,92 | 1 | 0) 
P000159;-2,97;0,23;12;0,33;Sim/A/A05;-3,08;0,34;4;0;Sim/A/A05 Sim/A/A06 Sim/B/B01 ;-3,08 (0,34 | 4 | 0) -2,97 (112,48 | 1 | 0) -2,97 (1324,92 | 1 | 0) 
P000160;0,01;0,19;5;0,6;;;;;;Sim/B/B01 ;-0,06 (0,35 | 1 | 0) 
P000161;-1,56;0,2;9;0,56;Sim/A/A02;-2,03;0,27;3;0,33;Sim/A/A02 Sim/A/A06 ;-2,03 (0,27 | 3 | 0,33) -1,56 (2,29 | 1 | 0) 
P000162;-1,3;0,2;7;0,29;;;;;;Sim/A/A04 Sim/A/A06 Sim/B/B01 ;-1,38 (0,33 | 2 | 0) -1,32 (0,57 | 2 | 0) -1,3 (9,38 | 1 | 0) 
P000163;-0,42;0,19;8;0,75;Sim/A/A06;-0,65;0,22;3;0,67;Sim/A/A06 Sim/B/B01 ;-0,65 (0,22 | 3 | 0,67) -0,43 (0,75 | 1 | 0) 
P000164;7,58;1,03;250;0,99;;;;;;Sim/C/C05 Sim/C/C10 ;6,4 (1,71 | 17 | 0,94) 5,24 (0,82 | 16 | 0,88) 
P000165;-2,87;0,25;9;0,22;Sim/A/A05;-2,88;0,25;4;0,25;Sim/A/A02 Sim/A/A05 Sim/A/A06 Sim/B/B01 ;-2,87 (3,81 | 2 | 0) -2,88 (0,25 | 4 | 0,25) -2,87 (85,76 | 1 | 0) -2,87 (991,06 | 1 | 0) 
P000166;-1,65;0,21;7;0,43;Sim/A/A02;-1,51;0,29;3;0,67;Sim/A/A04 Sim/A/A06 Sim/B/B01 ;-1,72 (0,39 | 1 | 0) -1,65 (2,93 | 1 | 0) -1,65 (26,51 | 1 | 0) 
P000167;2,1;0,25;13;0,38;Sim/B/B02;2,13;0,31;3;0,33;Sim/B/B04 Sim/C/C07 Sim/C/C10 ;2,05 (0,64 | 4 | 0) 2,07 (1,22 | 1 | 0) 2,1 (6,62 | 1 | 0) 
P000168;0,13;0,18;6;0,67;;;;;;Sim/B/B01 Sim/B/B02 ;0,04 (0,34 | 1 | 0) 0,08 (0,44 | 1 | 0) 
P000169;-5,54;0,5;250;0,02;Sim/A/A01;-5,16;0,46;20;0,15;Sim/A/A02 Sim/A/A03 Sim/A/A04 Sim/A/A06 Sim/A/A07 Sim/B/B01 Sim/B/B02 Sim/B/B03 Sim/B/B04 Sim/C/C01 Sim/C/C02 Sim/C/C03 Sim/C/C04 Sim/C/C05 Sim/C/C06 Sim/C/C07 Sim/C/C08 Sim/C/C09 Sim/C/C10 ;-5,54 (7,38 | 17 | 0) -5,83 (0,93 | 20 | 0,05) -5,54 (9,04 | 13 | 0) -5,57 (4,13 | 16 | 0) -5,58 (3,67 | 16 | 0) -5,55 (6,43 | 16 | 0) -5,55 (8,05 | 8 | 0) -5,55 (8,39 | 11 | 0) -5,54 (9,74 | 8 | 0) -5,55 (5,52 | 13 | 0) -5,57 (4,34 | 16 | 0) -5,56 (5,88 | 13 | 0) -5,54 (12,09 | 11 | 0) -5,55 (10,25 | 7 | 0) -5,54 (29,92 | 4 | 0) -5,54 (14,15 | 8 | 0) -5,54 (187,35 | 4 | 0) -5,54 (35,4 | 2 | 0) -5,54 (10,41 | 7 | 0) 
P000170;1,26;0,23;6;0,67;Sim/B/B03;1,18;0,26;3;0,67;Sim/B/B02 Sim/B/B03 ;1,26 (1,57 | 1 | 0) 1,18 (0,26 | 3 | 0,67) 
P000171;-1,88;0,19;8;0,38;Sim/A/A02;-2,03;0,27;3;0,33;Sim/A/A02 Sim/A/A04 Sim/A/A06 Sim/B/B01 ;-2,03 (0,27 | 3 | 0,33) -1,91 (0,54 | 1 | 0) -1,88 (5,55 | 1 | 0) -1,88 (52,86 | 1 | 0) 
P000172;2,59;0,25;8;0,63;;;;;;Sim/B/B04 Sim/C/C10 ;2,49 (0,37 | 2 | 0) 2,59 (1,55 | 1 | 0) 
P000173;2,3;0,25;12;0,5;Sim/B/B02;2,42;0,34;3;0,67
P000173;2,3;0,25;12;0,5;Sim/B/B04;2,23;0,47;4;0;Sim/B/B04 Sim/C/C10 ;2,23 (0,47 | 4 | 0) 2,3 (3,59 | 1 | 0) 
P000174;-1,3;0,2;7;0,29;;;;;;Sim/A/A04 Sim/A/A06 Sim/B/B01 ;-1,38 (0,33 | 2 | 0) -1,32 (0,57 | 2 | 0) -1,3 (9,38 | 1 | 0) 
P000175;-1,89;0,2;7;0,29;Sim/A/A02;-1,51;0,29;3;0,67;Sim/A/A04 Sim/A/A05 Sim/A/A06 Sim/B/B01 ;-1,92 (0,55 | 1 | 0) -2,03 (0,34 | 1 | 0) -1,89 (5,66 | 1 | 0) -1,89 (53,95 | 1 | 0) 
P000176;1,1;0,19;7;0,57;Sim/B/B03;1,26;0,24;4;0,75;Sim/B/B01 Sim/B/B02 ;0,53 (0,54 | 2 | 0,5) 1,1 (2,38 | 1 | 0) 
P000177;-0,46;0,18;5;0,4;;;;;;Sim/B/B01 Sim/B/B02 Sim/C/C01 ;-0,47 (0,83 | 1 | 0) -0,52 (0,38 | 1 | 0) -0,5 (0,42 | 1 | 0) 
P000178;0,88;0,22;6;0,5;Sim/B/B03;0,81;0,26;3;0,33;Sim/B/B02 Sim/B/B03 ;0,88 (4,17 | 1 | 0) 0,81 (0,26 | 3 | 0,33) 
P000179;2,47;0,23;11;0,55;Sim/B/B02;2,42;0,34;3;0,67
P000179;2,47;0,23;11;0,55;Sim/B/B04;2,51;0,29;4;0,25;Sim/B/B02 Sim/C/C10 ;2,42 (0,34 | 3 | 0,67) 2,47 (2,18 | 1 | 0) 
P000180;2,59;0,25;8;0,63;;;;;;Sim/B/B04 Sim/C/C10 ;2,49 (0,37 | 2 | 0) 2,59 (1,55 | 1 | 0) 
P000181;1,64;0,24;10;0,6;Sim/B/B03;1,72;0,39;4;1;Sim/B/B01 Sim/B/B02 Sim/B/B04 ;0,7 (0,97 | 2 | 0,5) 1,56 (0,57 | 2 | 0) 1,62 (5,52 | 1 | 0) 
P000182;2,5;0,21;13;0,54;Sim/B/B02;2,42;0,34;3;0,67
P000182;2,5;0,21;13;0,54;Sim/B/B04;2,53;0,26;5;0,2;Sim/B/B02 Sim/C/C10 ;2,42 (0,34 | 3 | 0,67) 2,5 (2 | 1 | 0) 
P000183;2,78;0,21;9;0,67;Sim/B/B04;2,7;0,25;3;0,33;Sim/B/B04 Sim/C/C10 ;2,7 (0,25 | 3 | 0,33) 2,77 (0,92 | 1 | 0) 
P000184;-4,87;0,25;20;0,1;Sim/A/A01;-4,81;0,3;5;0,2
P000184;-4,87;0,25;20;0,1;Sim/A/A03;-4,99;0,47;8;0,13;Sim/A/A02 Sim/A/A03 Sim/A/A05 Sim/A/A06 Sim/B/B01 ;-4,87 (1342,73 | 2 | 0) -4,99 (0,47 | 8 | 0,13) -4,87 (22,34 | 3 | 0) -4,87 (22680,32 | 1 | 0) -4,87 (387623,24 | 1 | 0) 
P000185;-0,34;0,16;6;0,5;;;;;;Sim/B/B01 Sim/C/C01 Sim/C/C02 ;-0,35 (0,61 | 1 | 0) -0,39 (0,36 | 1 | 0) -0,39 (0,37 | 1 | 0) 
P000186;-0,81;0,18;7;0,57;Sim/A/A06;-0,82;0,18;4;0,5;Sim/A/A06 Sim/B/B01 ;-0,82 (0,18 | 4 | 0,5) -0,81 (2,2 | 1 | 0) 
P000187;1,76;0,24;12;0,67;Sim/B/B03;1,82;0,43;5;0,8;Sim/B/B02 Sim/B/B04 ;1,68 (0,48 | 2 | 0) 1,76 (3,65 | 1 | 0) 
P000188;4,25;0,22;11;0,73;;;;;;Sim/C/C08 Sim/C/C09 ;4,24 (1,63 | 1 | 0) 4,17 (0,37 | 2 | 0) 
P000189;3,02;0,18;10;0,6;;;;;;Sim/C/C07 Sim/C/C10 ;2,98 (0,41 | 2 | 0) 2,96 (0,33 | 2 | 0) 
P000190;-0,04;0,21;5;0,2;;;;;;Sim/A/A04 Sim/B/B03 Sim/C/C03 ;-0,14 (0,32 | 2 | 0) -0,05 (1,42 | 1 | 0) -0,05 (1 | 1 | 0) 
P000191;-0,42;0,19;8;0,75;Sim/A/A06;-0,65;0,22;3;0,67;Sim/A/A06 Sim/B/B01 ;-0,65 (0,22 | 3 | 0,67) -0,43 (0,75 | 1 | 0) 
P000192;3,72;0,2;11;0,64;;;;;;Sim/C/C05 Sim/C/C06 Sim/C/C09 ;3,68 (0,45 | 1 | 0) 3,65 (0,37 | 2 | 0) 3,72 (1,92 | 1 | 0) 
P000193;2,09;0,25;14;0,43;Sim/B/B02;2,42;0,34;3;0,67;Sim/B/B01 Sim/B/B04 Sim/C/C07 Sim/C/C10 ;0,7 (0,97 | 2 | 0,5) 2,06 (0,62 | 4 | 0) 2,07 (1,22 | 1 | 0) 2,09 (6,77 | 1 | 0) 
P000194;-1,16;0,16;9;0,33;Sim/A/A06;-1,02;0,21;4;0,25;Sim/A/A04 Sim/B/B01 ;-1,24 (0,27 | 2 | 0) -1,16 (6,14 | 1 | 0) 
P000195;-0,17;0,22;4;0,5;;;;;;Sim/A/A04 Sim/B/B01 ;-0,36 (0,64 | 1 | 0) -0,22 (0,45 | 1 | 0) 
P000196;-1,43;0,21;7;0,43;;;;;;Sim/A/A02 Sim/A/A06 Sim/B/B01 ;-1,54 (0,32 | 2 | 0,5) -1,43 (1,6 | 1 | 0) -1,43 (13,63 | 1 | 0) 
P000197;-1,65;0,21;7;0,43;Sim/A/A02;-1,51;0,29;3;0,67;Sim/A/A04 Sim/A/A06 Sim/B/B01 ;-1,72 (0,39 | 1 | 0) -1,65 (2,93 | 1 | 0) -1,65 (26,51 | 1 | 0) 
P000198;-4,21;0,23;11;0,18;;;;;;Sim/A/A01 Sim/A/A02 Sim/A/A05 Sim/A/A06 Sim/B/B01 ;-4,4 (0,33 | 2 | 0) -4,21 (193,34 | 2 | 0) -4,21 (4,79 | 3 | 0) -4,21 (3590,77 | 1 | 0) -4,21 (53926,35 | 1 | 0) 
P000199;1,22;0,19;9;0,44;Sim/B/B01;1,39;0,44;3;0,67
P000199;1,22;0,19;9;0,44;Sim/B/B03;1,49;0,3;3;0,67;Sim/A/A02 ;1,14 (0,41 | 1 | 0) 
P000200;-1,95;0,18;9;0,33;Sim/A/A02;-1,83;0,23;4;0,5;Sim/A/A04 Sim/A/A05 Sim/A/A06 Sim/B/B01 ;-1,96 (0,61 | 1 | 0) -2,07 (0,27 | 2 | 0,5) -1,95 (6,6 | 1 | 0) -1,95 (63,64 | 1 | 0) 
P000201;-2,27;0,24;8;0,38;Sim/A/A02;-2,16;0,4;3;0,33
P000201;-2,27;0,24;8;0,38;Sim/A/A05;-2,33;0,3;3;0,67;Sim/A/A05 Sim/A/A06 Sim/B/B01 ;-2,33 (0,3 | 3 | 0,67) -2,27 (16,35 | 1 | 0) -2,27 (168,14 | 1 | 0) 
P000202;-0,76;0,16;11;0,73;Sim/A/A04;-0,72;0,39;3;1
P000202;-0,76;0,16;11;0,73;Sim/A/A06;-0,61;0,21;4;0,75;Sim/A/A02 Sim/B/B01 ;-1,54 (0,32 | 2 | 0,5) -0,76 (1,88 | 1 | 0) 
P000203;1,95;0,25;13;0,62;Sim/B/B02;1,72;0,4;4;0,25;Sim/B/B02 Sim/B/B04 ;1,72 (0,4 | 4 | 0,25) 1,94 (1,11 | 2 | 0) 
P000204;-1,57;0,2;8;0,5;Sim/A/A02;-1,51;0,29;3;0,67;Sim/A/A05 Sim/A/A06 ;-1,78 (0,5 | 1 | 0) -1,57 (2,32 | 1 | 0) 
P000205;-2,87;0,25;9;0,22;Sim/A/A05;-2,88;0,25;4;0,25;Sim/A/A02 Sim/A/A05 Sim/A/A06 Sim/B/B01 ;-2,87 (3,81 | 2 | 0) -2,88 (0,25 | 4 | 0,25) -2,87 (85,76 | 1 | 0) -2,87 (991,06 | 1 | 0) 
P000206;2,86;0,22;8;0,63;;;;;;Sim/B/B04 ;2,34 (0,61 | 2 | 0) 
P000207;2,21;0,24;14;0,43;Sim/B/B02;2,13;0,31;3;0,33;Sim/B/B02 Sim/B/B04 ;2,13 (0,31 | 3 | 0,33) 2,15 (0,53 | 4 | 0) 
P000208;-3,26;0,24;15;0,33;Sim/A/A01;-3,1;0,4;4;0,75;Sim/A/A02 Sim/A/A05 Sim/A/A06 Sim/B/B01 ;-3,29 (0,76 | 3 | 0) -3,32 (0,5 | 4 | 0) -3,26 (255,07 | 1 | 0) -3,26 (3182,03 | 1 | 0) 
P000209;-0,92;0,18;7;0,57;;;;;;Sim/A/A06 Sim/B/B01 ;-1,01 (0,3 | 2 | 0) -0,92 (3,02 | 1 | 0) 
P000210;0,92;0,19;7;0,43;Sim/B/B03;1,01;0,22;4;0,5;Sim/B/B01 Sim/B/B02 ;0,53 (0,54 | 2 | 0,5) 0,92 (3,76 | 1 | 0) 
P000211;5,14;0,24;14;0,86;Sim/C/C08;5,25;0,33;3;1
P000211;5,14;0,24;14;0,86;Sim/C/C09;4,63;0,3;3;0,33;Sim/C/C09 ;4,63 (0,3 | 3 | 0,33) 
P000212;5,11;0,24;13;0,92;Sim/C/C08;5,05;0,24;3;0,67;Sim/C/C08 ;5,05 (0,24 | 3 | 0,67) 
P000213;-1,88;0,19;8;0,38;Sim/A/A02;-2,03;0,27;3;0,33;Sim/A/A02 Sim/A/A04 Sim/A/A06 Sim/B/B01 ;-2,03 (0,27 | 3 | 0,33) -1,91 (0,54 | 1 | 0) -1,88 (5,55 | 1 | 0) -1,88 (52,86 | 1 | 0) 
P000214;-2,96;0,23;11;0,27;Sim/A/A05;-2,88;0,25;4;0,25;Sim/A/A01 Sim/A/A06 Sim/B/B01 ;-3,69 (0,35 | 2 | 0,5) -2,96 (110,45 | 1 | 0) -2,96 (1299,32 | 1 | 0) 
P000215;-0,04;0,21;5;0,2;;;;;;Sim/A/A04 Sim/B/B03 Sim/C/C03 ;-0,14 (0,32 | 2 | 0) -0,05 (1,42 | 1 | 0) -0,05 (1 | 1 | 0) 
P000216;0,87;0,17;11;0,27;Sim/B/B03;0,98;0,2;5;0,4;Sim/A/A02 Sim/B/B01 ;0,84 (0,53 | 1 | 0) 0,51 (0,52 | 3 | 0,33) 
P000217;0,7;0,19;5;0,6;;;;;;Sim/B/B03 ;0,27 (0,55 | 2 | 0) 
P000218;3,34;0,2;9;0,78;;;;;;Sim/C/C10 ;3,24 (0,25 | 2 | 0,5) 
P000219;-2,87;0,25;9;0,22;Sim/A/A05;-2,88;0,25;4;0,25;Sim/A/A02 Sim/A/A05 Sim/A/A06 Sim/B/B01 ;-2,87 (3,81 | 2 | 0) -2,88 (0,25 | 4 | 0,25) -2,87 (85,76 | 1 | 0) -2,87 (991,06 | 1 | 0) 
P000220;3,09;0,17;12;0,5;Sim/C/C10;3,17;0,22;3;0,33;Sim/C/C05 Sim/C/C06 Sim/C/C07 ;3,05 (0,78 | 1 | 0) 3,06 (3,77 | 1 | 0) 3 (0,4 | 2 | 0) 
P000221;0,7;0,19;5;0,6;;;;;;Sim/B/B03 ;0,27 (0,55 | 2 | 0) 
