ID;PP global;SE global;N global;f global;Scala Diagnose;PP Diagnose;SE Diagnose;N Diagnose;f Diagnose;alle Skalen;alle PP
P000000;-3,3;0,19;115;0,14;Sim;-3,3;0,19;115;0,14
P000000;-3,3;0,19;115;0,14;Sim/A;-3,29;0,19;45;0,31
P000000;-3,3;0,19;115;0,14;Sim/A/A01;-3,32;0,28;10;0,7
P000000;-3,3;0,19;115;0,14;Sim/A/A02;-3,31;0,63;5;0
P000000;-3,3;0,19;115;0,14;Sim/A/A03;-2,87;0,69;5;1
P000000;-3,3;0,19;115;0,14;Sim/A/A04;-3,3;2,7;5;0
P000000;-3,3;0,19;115;0,14;Sim/A/A05;-3,5;0,48;10;0,2
P000000;-3,3;0,19;115;0,14;Sim/A/A06;-3,3;2,06;5;0
P000000;-3,3;0,19;115;0,14;Sim/A/A07;-3,29;4,49;5;0
P000000;-3,3;0,19;115;0,14;Sim/B;-3,12;2,01;20;0,05
P000000;-3,3;0,19;115;0,14;Sim/B/B01;-3,31;3,85;5;0
P000000;-3,3;0,19;115;0,14;Sim/B/B02;-1,54;1,6;5;0,2
P000000;-3,3;0,19;115;0,14;Sim/B/B03;-3,31;4,68;5;0
P000000;-3,3;0,19;115;0,14;Sim/B/B04;-3,31;5,21;5;0
P000000;-3,3;0,19;115;0,14;Sim/C;-4,4;2,22;50;0,02
P000000;-3,3;0,19;115;0,14;Sim/C/C01;-3,31;2,55;5;0
P000000;-3,3;0,19;115;0,14;Sim/C/C02;-3,31;2,36;5;0
P000000;-3,3;0,19;115;0,14;Sim/C/C03;-3,31;3,01;5;0
P000000;-3,3;0,19;115;0,14;Sim/C/C04;-3,31;7,54;5;0
P000000;-3,3;0,19;115;0,14;Sim/C/C05;1,57;2,02;5;0,2
P000000;-3,3;0,19;115;0,14;Sim/C/C06;-3,3;14,05;5;0
P000000;-3,3;0,19;115;0,14;Sim/C/C07;-3,31;8,98;5;0
P000000;-3,3;0,19;115;0,14;Sim/C/C08;-3,3;50,23;5;0
P000000;-3,3;0,19;115;0,14;Sim/C/C09;-3,3;17,41;5;0
