ID;PP global;SE global;N global;f global;Scala Diagnose;PP Diagnose;SE Diagnose;N Diagnose;f Diagnose;alle Skalen;alle PP
P000095;0,82;0,1;66;0,73;Sim/A/A02;0,41;0,35;10;0,8;Sim/A/A02 Sim/B/B03 Sim/B/B01 ;0,41 (0,35 | 10 | 0,8) 0,58 (0,23 | 5 | 0,4) 0,7 (0,28 | 10 | 0,5) 
P000096;6,08;0,8;51;1;;;;;;;
P000097;1,65;0,18;42;0,67;Sim/B/B02;0,9;0,34;10;0,4;Sim/B/B02 Sim/B/B03 Sim/C/C07 Sim/C/C04 Sim/C/C10 ;0,9 (0,34 | 10 | 0,4) 1,65 (0,28 | 10 | 0,6) 1,65 (1,78 | 1 | 0) 1,65 (2,25 | 1 | 0) 1,65 (2,81 | 1 | 0) 
P000098;3,41;0,09;53;0,62;Sim/C/C05;2,93;0,23;8;0,38;Sim/B/B03 Sim/C/C05 Sim/C/C07 Sim/C/C10 ;2,23 (0,89 | 5 | 0,8) 2,93 (0,23 | 8 | 0,38) 3,18 (0,23 | 5 | 0,4) 3,36 (0,18 | 4 | 0,5) 
P000099;1,63;0,17;53;0,74;Sim/B/B02;1,18;0,39;10;0,5;Sim/A/A04 Sim/B/B02 Sim/B/B01 Sim/C/C07 Sim/C/C04 Sim/C/C10 ;0,92 (0,55 | 7 | 0,86) 1,18 (0,39 | 10 | 0,5) 1,43 (0,31 | 10 | 0,7) 1,62 (1,82 | 1 | 0) 1,63 (2,33 | 1 | 0) 1,63 (2,93 | 1 | 0) 
P000100;-0,46;0,08;74;0,46;Sim/A/A06;-1,06;0,18;6;0,33;Sim/C/C03 Sim/A/A06 Sim/B/B02 Sim/B/B01 ;-1,89 (1,27 | 5 | 0) -1,06 (0,18 | 6 | 0,33) -0,89 (0,48 | 10 | 0,1) -0,82 (0,27 | 10 | 0,4) 
P000101;-0,44;0,09;56;0,52;Sim/A/A04;-1,04;0,18;5;0,4;Sim/A/A04 Sim/A/A06 Sim/C/C01 ;-1,04 (0,18 | 5 | 0,4) -0,84 (0,18 | 5 | 0,6) -0,75 (0,22 | 4 | 0,5) 
P000102;-4,6;0,18;31;0,1;Sim/A/A01;-4,66;0,25;5;0,2;Sim/A/A01 Sim/A/A05 Sim/B/B01 Sim/A/A02 Sim/B/B02 Sim/B/B03 ;-4,66 (0,25 | 5 | 0,2) -4,62 (1,71 | 5 | 0) -4,61 (4,86 | 5 | 0) -4,61 (3,99 | 5 | 0) -4,61 (9,41 | 1 | 0) -4,61 (8,79 | 1 | 0) 
P000103;-2,3;0,14;30;0,33;Sim/A/A02;-2,87;0,28;10;0,1;Sim/A/A02 Sim/A/A06 Sim/B/B01 ;-2,87 (0,28 | 10 | 0,1) -2,3 (0,99 | 5 | 0) -2,3 (0,98 | 5 | 0) 
P000104;3,06;0,11;50;0,48;;;;;;Sim/B/B04 Sim/C/C05 Sim/C/C06 ;2,02 (0,74 | 5 | 0,2) 2,18 (0,88 | 7 | 0) 2,9 (0,65 | 7 | 0) 
P000105;-0,36;0,08;69;0,46;Sim/A/A04;-0,89;0,19;7;0,43;Sim/A/A04 Sim/A/A06 Sim/C/C01 Sim/B/B02 Sim/B/B03 ;-0,89 (0,19 | 7 | 0,43) -0,65 (0,22 | 3 | 0,67) -0,57 (0,22 | 4 | 0,5) -0,37 (0,23 | 5 | 0,2) -0,37 (0,88 | 5 | 0) 
P000106;-0,58;0,08;66;0,41;Sim/A/A04;-1,17;0,2;6;0,33;Sim/A/A04 Sim/B/B02 Sim/B/B01 Sim/A/A06 ;-1,17 (0,2 | 6 | 0,33) -0,96 (0,58 | 8 | 0) -0,83 (0,27 | 10 | 0,4) -0,66 (0,22 | 3 | 0,67) 
P000107;3,1;0,09;54;0,5;Sim/C/C05;3,01;0,21;6;0,33;Sim/C/C07 Sim/B/B03 Sim/B/B01 Sim/C/C10 Sim/C/C05 ;2,1 (0,83 | 5 | 0,2) 2,23 (0,89 | 5 | 0,8) 2,35 (0,78 | 5 | 0,8) 2,46 (0,51 | 10 | 0,1) 3,01 (0,21 | 6 | 0,33) 
P000108;0,17;0,09;72;0,69;Sim/C/C03;-0,12;0,3;10;0,4;Sim/C/C03 Sim/A/A02 Sim/B/B01 Sim/B/B02 Sim/C/C02 ;-0,12 (0,3 | 10 | 0,4) -0,12 (0,3 | 10 | 0,7) -0,09 (0,24 | 6 | 0,5) 0,04 (0,21 | 6 | 0,5) 0,07 (0,25 | 9 | 0,56) 
P000109;1,01;0,1;63;0,7;Sim/B/B03;0,4;0,25;8;0,25;Sim/B/B03 Sim/A/A04 Sim/B/B01 Sim/C/C07 Sim/C/C04 ;0,4 (0,25 | 8 | 0,25) 0,68 (0,38 | 10 | 0,8) 0,94 (0,25 | 8 | 0,63) 1 (3,51 | 1 | 0) 1,01 (5,73 | 1 | 0) 
P000110;0,32;0,1;57;0,74;Sim/C/C02;-0,29;0,23;5;0,6;Sim/C/C02 Sim/B/B01 Sim/C/C01 Sim/A/A02 ;-0,29 (0,23 | 5 | 0,6) -0,18 (0,25 | 5 | 0,4) 0,02 (0,24 | 8 | 0,63) 0,24 (0,34 | 10 | 0,8) 
P000111;0,18;0,09;78;0,59;Sim/A/A07;-0,16;0,24;9;0,78;Sim/A/A07 Sim/C/C02 Sim/A/A06 Sim/B/B03 Sim/A/A04 ;-0,16 (0,24 | 9 | 0,78) -0,11 (0,23 | 9 | 0,44) 0,08 (0,54 | 9 | 0,89) 0,16 (0,33 | 10 | 0) 0,17 (0,24 | 3 | 0,67) 
P000112;3,13;0,1;46;0,54;Sim/C/C10;2,76;0,31;10;0,2;Sim/B/B03 Sim/C/C10 Sim/C/C07 ;2,23 (0,89 | 5 | 0,8) 2,76 (0,31 | 10 | 0,2) 2,99 (0,24 | 6 | 0,33) 
P000113;2,7;0,13;48;0,46;Sim/C/C10;2,6;0,4;10;0,2;Sim/C/C07 Sim/B/B03 Sim/C/C10 ;2,01 (0,82 | 6 | 0,17) 2,23 (0,89 | 5 | 0,8) 2,6 (0,4 | 10 | 0,2) 
P000114;1,95;0,19;52;0,5;Sim/B/B03;1,64;0,28;10;0,7;Sim/B/B03 Sim/B/B01 Sim/B/B04 Sim/C/C04 ;1,64 (0,28 | 10 | 0,7) 1,8 (0,43 | 10 | 0,9) 1,85 (0,85 | 5 | 0) 1,92 (0,83 | 5 | 0) 
P000115;1,52;0,15;53;0,74;Sim/B/B02;0,81;0,26;10;0,5;Sim/B/B02 Sim/A/A04 Sim/C/C07 Sim/C/C04 Sim/C/C10 ;0,81 (0,26 | 10 | 0,5) 0,92 (0,55 | 7 | 0,86) 1,52 (2,02 | 1 | 0) 1,52 (2,7 | 1 | 0) 1,52 (3,45 | 1 | 0) 
P000116;4,77;0,12;67;0,85;Sim/B/B04;3,91;0,36;10;0,9;Sim/B/B03 Sim/B/B02 Sim/B/B04 Sim/C/C06 Sim/C/C10 Sim/C/C07 Sim/C/C08 ;2,26 (0,85 | 6 | 0,83) 3,3 (0,83 | 5 | 0,8) 3,91 (0,36 | 10 | 0,9) 4,29 (0,21 | 5 | 0,6) 4,46 (0,34 | 10 | 0,8) 4,72 (0,66 | 5 | 0,8) 4,77 (0,2 | 4 | 0,5) 
P000117;-3,56;0,19;32;0,25;Sim/A/A01;-3,69;0,23;6;0,5;Sim/A/A01 Sim/A/A05 Sim/A/A06 Sim/A/A02 Sim/B/B01 Sim/B/B02 ;-3,69 (0,23 | 6 | 0,5) -3,6 (0,62 | 5 | 0) -3,57 (2,14 | 5 | 0) -3,57 (1,04 | 5 | 0) -3,56 (3,14 | 5 | 0) -3,56 (7,21 | 1 | 0) 
P000118;0,65;0,1;74;0,7;Sim/A/A02;0,24;0,34;10;0,8;Sim/A/A02 Sim/B/B03 Sim/C/C03 Sim/C/C02 ;0,24 (0,34 | 10 | 0,8) 0,53 (0,23 | 6 | 0,33) 0,53 (0,2 | 4 | 0,5) 0,6 (0,29 | 10 | 0,7) 
P000119;1,36;0,13;70;0,77;Sim/A/A04;0,59;0,34;10;0,8;Sim/A/A04 Sim/A/A02 Sim/C/C03 Sim/B/B02 Sim/C/C04 Sim/C/C07 ;0,59 (0,34 | 10 | 0,8) 0,89 (0,39 | 10 | 0,9) 1,15 (0,25 | 10 | 0,8) 1,32 (0,43 | 10 | 0,6) 1,36 (1,92 | 2 | 0) 1,36 (2,4 | 1 | 0) 
P000120;1,67;0,18;46;0,76;Sim/B/B02;1,37;0,44;10;0,6;Sim/A/A04 Sim/B/B02 Sim/B/B03 Sim/C/C07 Sim/C/C04 Sim/C/C10 ;1 (0,63 | 6 | 0,83) 1,37 (0,44 | 10 | 0,6) 1,46 (0,25 | 7 | 0,57) 1,66 (1,75 | 1 | 0) 1,67 (2,21 | 1 | 0) 1,67 (2,75 | 1 | 0) 
P000121;-0;0,09;59;0,61;Sim/B/B02;-0,14;0,22;5;0,4;Sim/C/C03 Sim/B/B02 Sim/A/A04 Sim/A/A02 ;-1,29 (0,77 | 6 | 0) -0,14 (0,22 | 5 | 0,4) -0,13 (0,24 | 3 | 0,33) -0,08 (0,3 | 10 | 0,7) 
P000122;-3,31;0,18;45;0,31;Sim/A/A01;-3,45;0,25;10;0,5;Sim/A/A01 Sim/A/A02 Sim/B/B01 Sim/A/A06 Sim/B/B02 ;-3,45 (0,25 | 10 | 0,5) -3,32 (0,63 | 5 | 0) -3,31 (2,71 | 5 | 0) -3,31 (1,82 | 5 | 0) -3,31 (6,17 | 1 | 0) 
P000123;1,74;0,18;68;0,44;Sim/B/B03;1,41;0,24;6;0,5;Sim/B/B03 Sim/B/B04 Sim/B/B01 Sim/C/C10 Sim/C/C05 ;1,41 (0,24 | 6 | 0,5) 1,54 (2,42 | 1 | 0) 1,57 (0,36 | 10 | 0,9) 1,73 (1,41 | 5 | 0) 1,74 (1,83 | 6 | 0) 
P000124;4,57;0,1;76;0,78;Sim/C/C05;4,09;0,26;10;0,7;Sim/B/B01 Sim/B/B02 Sim/C/C05 Sim/C/C10 Sim/C/C06 Sim/C/C07 ;2,65 (1,22 | 5 | 0,8) 4,03 (1,72 | 5 | 0,8) 4,09 (0,26 | 10 | 0,7) 4,16 (0,25 | 10 | 0,7) 4,46 (0,24 | 8 | 0,88) 4,57 (0,44 | 10 | 0,8) 
P000125;-5,29;0,7;26;0;;;;;;;
P000126;-0,58;0,08;59;0,36;Sim/C/C02;-0,75;0,23;6;0,33;Sim/C/C02 Sim/B/B02 Sim/A/A06 Sim/A/A07 ;-0,75 (0,23 | 6 | 0,33) -0,74 (0,36 | 10 | 0) -0,66 (0,22 | 3 | 0,67) -0,65 (0,2 | 4 | 0,5) 
P000127;1,03;0,11;60;0,68;Sim/B/B02;0,81;0,26;10;0,5;Sim/B/B02 Sim/A/A02 Sim/C/C03 Sim/C/C02 Sim/B/B01 ;0,81 (0,26 | 10 | 0,5) 0,83 (0,39 | 10 | 0,9) 0,83 (0,2 | 7 | 0,57) 0,84 (0,3 | 10 | 0,7) 0,94 (0,24 | 9 | 0,56) 
P000128;-3,05;0,17;46;0,37;Sim/A/A03;-3,25;0,39;10;0,8;Sim/A/A03 Sim/A/A01 Sim/B/B01 Sim/A/A06 ;-3,25 (0,39 | 10 | 0,8) -3,06 (0,34 | 10 | 0,7) -3,06 (2,24 | 5 | 0) -3,06 (1,55 | 5 | 0) 
P000129;2,79;0,12;47;0,43;;;;;;Sim/C/C04 Sim/C/C05 Sim/C/C10 ;2,05 (0,73 | 5 | 0,2) 2,09 (0,9 | 8 | 0) 2,46 (0,51 | 10 | 0,1) 
P000130;0,76;0,1;68;0,66;Sim/C/C02;0,19;0,27;10;0,5;Sim/A/A04 Sim/C/C02 Sim/C/C01 Sim/C/C03 ;0,11 (0,22 | 4 | 0,5) 0,19 (0,27 | 10 | 0,5) 0,61 (0,46 | 10 | 0,9) 0,62 (0,21 | 4 | 0,5) 
P000131;3,72;0,09;59;0,66;Sim/C/C04;3,17;0,28;10;0,4;Sim/C/C04 Sim/C/C07 Sim/C/C06 Sim/C/C10 ;3,17 (0,28 | 10 | 0,4) 3,41 (0,24 | 4 | 0,5) 3,62 (0,24 | 3 | 0) 3,66 (0,19 | 5 | 0,6) 
P000132;-0,28;0,08;65;0,51;Sim/C/C02;-0,99;0,28;10;0,3;Sim/C/C02 Sim/A/A06 Sim/C/C03 ;-0,99 (0,28 | 10 | 0,3) -0,74 (0,19 | 4 | 0,5) -0,64 (0,34 | 10 | 0,2) 
P000133;0,67;0,1;70;0,71;Sim/A/A02;-0,08;0,3;10;0,7;Sim/A/A02 Sim/A/A07 Sim/B/B02 Sim/B/B01 ;-0,08 (0,3 | 10 | 0,7) 0,11 (0,33 | 10 | 0,8) 0,51 (0,25 | 4 | 0,5) 0,59 (0,3 | 10 | 0,6) 
P000134;1,02;0,11;67;0,73;Sim/A/A02;0,24;0,34;10;0,8;Sim/A/A02 Sim/A/A04 Sim/B/B03 ;0,24 (0,34 | 10 | 0,8) 0,68 (0,38 | 10 | 0,8) 0,77 (0,22 | 5 | 0,4) 
P000135;0,07;0,09;79;0,51;Sim/C/C03;-0,56;0,33;10;0,2;Sim/C/C03 Sim/A/A04 Sim/A/A02 Sim/C/C02 ;-0,56 (0,33 | 10 | 0,2) -0,13 (0,24 | 3 | 0,33) -0,1 (0,3 | 10 | 0,7) 0,07 (0,25 | 9 | 0,56) 
P000136;0,03;0,09;86;0,56;Sim/A/A04;-0,59;0,25;7;0,43;Sim/A/A04 Sim/A/A07 Sim/A/A02 Sim/B/B03 ;-0,59 (0,25 | 7 | 0,43) -0,07 (0,26 | 10 | 0,6) -0,07 (0,31 | 10 | 0,7) 0,02 (0,42 | 10 | 0) 
P000137;1,36;0,13;60;0,78;Sim/C/C03;0,99;0,22;10;0,7;Sim/A/A04 Sim/C/C03 Sim/C/C02 ;0,99 (0,65 | 5 | 0,8) 0,99 (0,22 | 10 | 0,7) 1,18 (0,36 | 10 | 0,9) 
P000138;-1,79;0,16;38;0,18;;;;;;Sim/B/B01 Sim/A/A05 Sim/C/C01 Sim/A/A06 Sim/A/A04 Sim/C/C02 ;-2,51 (1,12 | 8 | 0,13) -2,15 (0,25 | 3 | 0,67) -2,13 (0,72 | 6 | 0) -2,05 (0,73 | 8 | 0,13) -2,01 (0,54 | 7 | 0) -1,8 (1,66 | 1 | 0) 
P000139;1,42;0,14;56;0,77;Sim/A/A04;0,68;0,38;10;0,8;Sim/A/A04 Sim/B/B01 Sim/B/B03 ;0,68 (0,38 | 10 | 0,8) 0,98 (0,25 | 7 | 0,57) 1,39 (0,23 | 5 | 0,8) 
P000140;-1,28;0,12;42;0,14;Sim/B/B01;-1,59;0,37;10;0,1;Sim/C/C01 Sim/A/A07 Sim/B/B02 Sim/B/B01 Sim/C/C02 Sim/A/A04 ;-2,14 (0,72 | 7 | 0) -1,7 (0,99 | 6 | 0) -1,59 (6,63 | 1 | 0) -1,59 (0,37 | 10 | 0,1) -1,44 (0,6 | 6 | 0,17) -1,32 (0,3 | 2 | 0) 
P000141;-2,04;0,15;31;0,42;Sim/A/A02;-2,47;0,24;6;0,33;Sim/A/A02 Sim/A/A06 ;-2,47 (0,24 | 6 | 0,33) -2,07 (0,88 | 5 | 0,2) 
P000142;0,68;0,09;77;0,69;Sim/B/B03;0,4;0,25;8;0,13;Sim/B/B03 Sim/A/A07 Sim/B/B02 Sim/B/B01 ;0,4 (0,25 | 8 | 0,13) 0,49 (0,48 | 10 | 0,8) 0,55 (0,22 | 7 | 0,57) 0,61 (0,29 | 10 | 0,5) 
P000143;-1,72;0,14;47;0,23;;;;;;Sim/C/C01 Sim/A/A06 Sim/A/A04 Sim/C/C02 ;-2,14 (0,72 | 7 | 0) -2,06 (0,72 | 8 | 0) -2,01 (0,54 | 7 | 0) -1,73 (1,62 | 1 | 0) 
P000144;2,62;0,14;51;0,43;Sim/C/C10;2,6;0,4;10;0,2;Sim/B/B04 Sim/B/B01 Sim/C/C05 Sim/C/C04 Sim/C/C10 ;2,01 (0,74 | 5 | 0) 2,02 (0,55 | 7 | 0,86) 2,09 (0,9 | 8 | 0,13) 2,29 (0,58 | 5 | 0,2) 2,6 (0,4 | 10 | 0,2) 
P000145;-1,37;0,11;57;0,3;Sim/B/B01;-1,59;0,37;10;0,1;Sim/C/C01 Sim/B/B02 Sim/B/B01 Sim/A/A06 Sim/A/A04 Sim/A/A05 ;-2,14 (0,72 | 7 | 0) -1,59 (6,63 | 1 | 0) -1,59 (0,37 | 10 | 0,1) -1,51 (0,32 | 10 | 0,2) -1,44 (0,25 | 4 | 0,25) -1,38 (0,58 | 7 | 0,86) 
P000146;4,16;0,11;52;0,77;Sim/C/C06;4,04;0,17;5;0,6;Sim/B/B01 Sim/C/C10 Sim/C/C06 ;2,35 (0,78 | 5 | 0,8) 3,44 (0,21 | 4 | 0,5) 4,04 (0,17 | 5 | 0,6) 
P000147;3,13;0,1;52;0,52;Sim/C/C05;2,99;0,21;8;0,38;Sim/B/B03 Sim/C/C06 Sim/C/C05 Sim/C/C07 ;2,13 (0,64 | 7 | 0,86) 2,9 (0,65 | 7 | 0) 2,99 (0,21 | 8 | 0,38) 3,07 (0,24 | 5 | 0,4) 
P000148;-0,86;0,08;61;0,3;Sim/A/A02;-0,9;0,24;6;0,5;Sim/C/C02 Sim/A/A06 Sim/A/A02 Sim/A/A07 Sim/B/B02 ;-1,68 (0,94 | 5 | 0) -1,14 (0,23 | 4 | 0,25) -0,9 (0,24 | 6 | 0,5) -0,88 (0,24 | 4 | 0,25) -0,87 (0,46 | 10 | 0) 
P000149;-1,81;0,14;54;0,17;Sim/A/A04;-1,9;0,41;10;0;Sim/A/A05 Sim/A/A04 Sim/C/C02 Sim/B/B02 Sim/A/A02 ;-2,09 (0,24 | 4 | 0,5) -1,9 (0,41 | 10 | 0) -1,82 (1,67 | 1 | 0) -1,81 (2,16 | 5 | 0) -1,81 (0,22 | 6 | 0,33) 
P000150;3,36;0,09;53;0,58;Sim/C/C04;2,75;0,35;10;0,4;Sim/C/C04 Sim/C/C06 Sim/C/C05 Sim/B/B02 Sim/C/C10 ;2,75 (0,35 | 10 | 0,4) 2,9 (0,65 | 7 | 0,14) 3,16 (0,19 | 6 | 0,5) 3,3 (0,83 | 5 | 0,8) 3,35 (0,18 | 4 | 0,5) 
P000151;5,67;0,38;57;0,96;Sim/C/C09;5,37;0,43;10;0,9;Sim/C/C07 Sim/C/C09 ;4,79 (0,66 | 6 | 0,83) 5,37 (0,43 | 10 | 0,9) 
P000152;-1,53;0,13;47;0,3;Sim/A/A02;-1,68;0,23;6;0,5;Sim/B/B01 Sim/A/A06 Sim/C/C02 Sim/A/A02 ;-2,51 (1,12 | 8 | 0,13) -1,92 (0,65 | 7 | 0) -1,76 (0,94 | 6 | 0) -1,68 (0,23 | 6 | 0,5) 
P000153;-1,88;0,16;23;0,39;Sim/A/A02;-1,98;0,22;6;0,5;Sim/A/A02 Sim/B/B01 ;-1,98 (0,22 | 6 | 0,5) -1,91 (0,59 | 5 | 0) 
P000154;4,37;0,1;74;0,74;Sim/B/B04;3,79;0,31;10;0,7;Sim/B/B02 Sim/B/B04 Sim/C/C10 Sim/C/C09 ;2,98 (0,51 | 6 | 0,67) 3,79 (0,31 | 10 | 0,7) 4,03 (0,25 | 6 | 0,67) 4,04 (0,24 | 9 | 0,33) 
P000155;-3,39;0,17;46;0,33;Sim/A/A03;-3,64;0,26;10;0,6;Sim/A/A03 Sim/A/A02 Sim/B/B01 Sim/A/A06 Sim/B/B02 ;-3,64 (0,26 | 10 | 0,6) -3,4 (0,74 | 5 | 0) -3,4 (2,86 | 5 | 0) -3,39 (1,92 | 5 | 0) -3,39 (6,51 | 1 | 0) 
P000156;5,85;0,53;55;0,98;Sim/C/C04;5,05;0,45;10;0,9;Sim/C/C04 ;5,05 (0,45 | 10 | 0,9) 
P000157;-1,61;0,17;39;0,33;Sim/A/A02;-1,84;0,23;5;0,6;Sim/A/A06 Sim/A/A02 ;-2,05 (0,74 | 7 | 0) -1,84 (0,23 | 5 | 0,6) 
P000158;4,37;0,1;62;0,81;Sim/C/C06;3,87;0,18;5;0,4;Sim/C/C06 Sim/B/B02 Sim/C/C05 Sim/C/C09 ;3,87 (0,18 | 5 | 0,4) 4,03 (1,72 | 5 | 0,8) 4,07 (0,26 | 10 | 0,8) 4,35 (0,22 | 4 | 0,5) 
P000159;-3,15;0,17;46;0,3;Sim/A/A05;-3,4;0,41;10;0,2;Sim/A/A05 Sim/A/A01 Sim/B/B01 ;-3,4 (0,41 | 10 | 0,2) -3,3 (0,27 | 10 | 0,6) -3,16 (2,42 | 5 | 0) 
P000160;-0,1;0,09;59;0,56;Sim/A/A02;-0,67;0,24;7;0,57;Sim/A/A02 Sim/C/C03 Sim/C/C02 Sim/B/B01 ;-0,67 (0,24 | 7 | 0,57) -0,44 (0,32 | 10 | 0,3) -0,29 (0,23 | 5 | 0,6) -0,18 (0,25 | 5 | 0,4) 
P000161;-1,68;0,17;37;0,35;Sim/A/A02;-1,84;0,23;5;0,6;Sim/A/A02 Sim/A/A06 ;-1,84 (0,23 | 5 | 0,6) -1,7 (0,41 | 10 | 0,2) 
P000162;-0,76;0,08;67;0,43;Sim/A/A06;-1,06;0,18;6;0,33;Sim/A/A04 Sim/A/A06 Sim/C/C02 ;-1,44 (0,25 | 4 | 0,25) -1,06 (0,18 | 6 | 0,33) -0,77 (0,24 | 5 | 0,4) 
P000163;-0,76;0,08;58;0,45;Sim/B/B01;-1,23;0,3;10;0,3;Sim/B/B01 Sim/A/A04 Sim/C/C02 Sim/C/C01 Sim/A/A02 ;-1,23 (0,3 | 10 | 0,3) -1,06 (0,17 | 7 | 0,43) -1,02 (0,29 | 10 | 0,2) -0,95 (0,22 | 5 | 0,4) -0,93 (0,22 | 8 | 0,5) 
P000164;6,08;0,8;51;1;;;;;;;
P000165;-3,94;0,15;32;0,22;Sim/A/A03;-4,47;0,22;6;0,17;Sim/A/A03 Sim/A/A06 Sim/A/A02 ;-4,47 (0,22 | 6 | 0,17) -3,95 (2,57 | 5 | 0) -3,94 (2,3 | 5 | 0) 
P000166;-1,97;0,15;40;0,15;;;;;;Sim/A/A05 Sim/A/A04 Sim/C/C01 Sim/B/B01 Sim/C/C02 ;-2,21 (0,23 | 4 | 0,5) -2,01 (0,5 | 10 | 0) -1,99 (0,65 | 4 | 0) -1,99 (0,65 | 5 | 0) -1,97 (1,77 | 1 | 0) 
P000167;2,05;0,21;33;0,58;Sim/B/B02;2,02;0,3;10;0,5;Sim/B/B04 Sim/B/B02 Sim/C/C07 Sim/C/C04 Sim/C/C10 ;1,9 (0,79 | 5 | 0) 2,02 (0,3 | 10 | 0,5) 2,04 (1,25 | 1 | 0) 2,04 (1,33 | 1 | 0) 2,05 (1,53 | 1 | 0) 
P000168;0,13;0,09;64;0,66;Sim/A/A02;-0,72;0,25;8;0,5;Sim/A/A02 Sim/C/C02 Sim/A/A07 Sim/B/B01 Sim/C/C01 ;-0,72 (0,25 | 8 | 0,5) -0,31 (0,25 | 5 | 0,4) -0,12 (0,25 | 9 | 0,56) -0,04 (0,24 | 5 | 0,6) -0,04 (0,21 | 10 | 0,7) 
P000169;-5,29;0,7;26;0;;;;;;;
P000170;1,5;0,15;51;0,76;Sim/B/B03;1,39;0,23;5;0,8;Sim/B/B03 Sim/C/C03 Sim/C/C04 Sim/C/C07 ;1,39 (0,23 | 5 | 0,8) 1,44 (0,35 | 10 | 0,9) 1,5 (1,77 | 2 | 0) 1,5 (2,07 | 1 | 0) 
P000171;-1,83;0,16;33;0,3;Sim/A/A05;-1,96;0,25;6;0,67;Sim/A/A06 Sim/A/A05 Sim/A/A02 ;-2,05 (0,74 | 7 | 0) -1,96 (0,25 | 6 | 0,67) -1,84 (0,23 | 5 | 0,6) 
P000172;2,27;0,19;48;0,38;Sim/B/B03;1,52;0,24;10;0,6;Sim/B/B03 Sim/B/B04 Sim/C/C07 ;1,52 (0,24 | 10 | 0,6) 2,01 (0,74 | 5 | 0,2) 2,02 (0,83 | 5 | 0) 
P000173;2,27;0,18;56;0,54;Sim/B/B03;1,77;0,34;10;0,8;Sim/B/B03 Sim/B/B01 Sim/C/C04 ;1,77 (0,34 | 10 | 0,8) 2,02 (0,55 | 7 | 0,86) 2,05 (0,73 | 5 | 0) 
P000174;-1,44;0,12;53;0,25;Sim/C/C01;-1,76;0,45;10;0,1;Sim/A/A04 Sim/C/C02 Sim/C/C01 Sim/B/B02 Sim/B/B01 ;-2,01 (0,54 | 7 | 0) -1,76 (0,94 | 6 | 0) -1,76 (0,45 | 10 | 0,1) -1,59 (6,63 | 1 | 0) -1,59 (0,37 | 10 | 0,1) 
P000175;-2,2;0,16;39;0,21;Sim/A/A05;-2,65;0,2;6;0,33;Sim/A/A05 Sim/A/A06 Sim/B/B01 ;-2,65 (0,2 | 6 | 0,33) -2,22 (0,95 | 5 | 0) -2,21 (0,87 | 5 | 0) 
P000176;1,04;0,11;70;0,71;Sim/A/A07;0,23;0,37;10;0,7;Sim/A/A07 Sim/B/B01 Sim/C/C02 Sim/A/A02 Sim/A/A04 ;0,23 (0,37 | 10 | 0,7) 0,69 (0,28 | 10 | 0,5) 0,69 (0,29 | 10 | 0,7) 0,83 (0,39 | 10 | 0,9) 0,92 (0,63 | 5 | 0,8) 
P000177;-0,47;0,08;65;0,46;Sim/A/A04;-1,17;0,23;6;0,33;Sim/A/A04 Sim/B/B02 Sim/B/B01 ;-1,17 (0,23 | 6 | 0,33) -0,79 (0,39 | 10 | 0) -0,55 (0,25 | 10 | 0,5) 
P000178;0,82;0,1;57;0,74;Sim/A/A02;-0,07;0,31;10;0,7;Sim/A/A02 Sim/A/A04 Sim/B/B02 ;-0,07 (0,31 | 10 | 0,7) 0,03 (0,21 | 5 | 0,4) 0,51 (0,25 | 4 | 0,5) 
P000179;1,85;0,19;61;0,57;Sim/B/B03;1,41;0,24;6;0,5;Sim/B/B03 Sim/C/C03 Sim/B/B01 Sim/C/C04 ;1,41 (0,24 | 6 | 0,5) 1,44 (0,35 | 10 | 0,9) 1,53 (0,34 | 10 | 0,8) 1,82 (0,92 | 5 | 0) 
P000180;2,43;0,17;49;0,41;Sim/B/B03;1,78;0,34;10;0,7;Sim/B/B03 Sim/B/B04 Sim/C/C05 ;1,78 (0,34 | 10 | 0,7) 2,01 (0,74 | 5 | 0) 2,43 (0,49 | 7 | 0) 
P000181;1,72;0,18;43;0,72;Sim/B/B02;1,62;0,4;10;0,5;Sim/B/B02 Sim/B/B01 Sim/B/B03 Sim/C/C07 Sim/C/C04 Sim/C/C10 ;1,62 (0,4 | 10 | 0,5) 1,63 (0,38 | 10 | 0,8) 1,68 (0,29 | 10 | 0,8) 1,71 (1,67 | 1 | 0) 1,72 (2,06 | 1 | 0) 1,72 (2,55 | 1 | 0) 
P000182;2,54;0,15;51;0,47;Sim/B/B02;2,38;0,32;10;0,6;Sim/C/C05 Sim/C/C04 Sim/B/B02 ;2,09 (0,9 | 8 | 0) 2,15 (0,66 | 5 | 0,2) 2,38 (0,32 | 10 | 0,6) 
P000183;2,66;0,12;61;0,44;Sim/B/B02;2,49;0,34;10;0,7;Sim/C/C10 Sim/C/C05 Sim/B/B02 Sim/C/C07 ;2,05 (1,01 | 7 | 0,14) 2,09 (0,9 | 8 | 0,13) 2,49 (0,34 | 10 | 0,7) 2,57 (0,35 | 10 | 0,2) 
P000184;-4,89;0,32;32;0,06;;;;;;Sim/B/B01 Sim/B/B02 Sim/B/B03 ;-4,9 (5,35 | 5 | 0) -4,9 (9,73 | 1 | 0) -4,9 (9,16 | 1 | 0) 
