ID;PP global;SE global;N global;f global;Scala Diagnose;PP Diagnose;SE Diagnose;N Diagnose;f Diagnose;alle Skalen;alle PP
P000010;-4,26;0,17;25;0,2;Sim/A/A03;-4,34;0,24;3;0,33;Sim/A/A03 Sim/A/A06 Sim/A/A02 ;-4,34 (0,24 | 3 | 0,33) -4,26 (5,19 | 3 | 0) -4,26 (4,79 | 4 | 0) 
P000011;-4,42;0,2;25;0,08;Sim/A/A05;-4,44;1,3;7;0;Sim/A/A03 Sim/A/A05 Sim/B/B02 Sim/A/A06 Sim/B/B01 ;-4,51 (0,35 | 1 | 0) -4,44 (1,3 | 7 | 0) -4,42 (7,39 | 3 | 0) -4,42 (5,36 | 3 | 0) -4,42 (175,48 | 3 | 0) 
P000012;-5,27;0,52;25;0,04;Sim/A/A01;-5,41;0,87;5;0;Sim/A/A01 Sim/B/B02 Sim/B/B01 ;-5,41 (0,87 | 5 | 0) -5,28 (10,18 | 3 | 0) -5,27 (177,28 | 4 | 0) 
P000013;-5,64;0,88;25;0;;;;;;;
P000014;-4,35;0,2;25;0,12;;;;;;Sim/A/A03 Sim/B/B02 Sim/A/A06 Sim/B/B01 ;-4,46 (0,34 | 1 | 0) -4,35 (7,25 | 3 | 0) -4,35 (5,29 | 3 | 0) -4,35 (153,07 | 3 | 0) 
P000015;-1,26;0,12;25;0,28;Sim/A/A02;-1,59;0,29;3;0,33;Sim/A/A02 Sim/A/A06 Sim/B/B01 Sim/A/A07 Sim/B/B02 ;-1,59 (0,29 | 3 | 0,33) -1,32 (0,34 | 4 | 0) -1,31 (0,36 | 5 | 0,2) -1,29 (0,46 | 4 | 0) -1,26 (1,62 | 2 | 0) 
P000016;-4,48;0,17;25;0,16;Sim/A/A01;-4,64;0,25;4;0;Sim/A/A01 Sim/A/A06 Sim/A/A02 ;-4,64 (0,25 | 4 | 0) -4,48 (10,9 | 3 | 0) -4,48 (7,76 | 4 | 0) 
P000017;-4,02;0,18;25;0,2;Sim/A/A03;-4,37;0,21;6;0,33;Sim/A/A03 Sim/A/A05 Sim/A/A02 Sim/B/B01 Sim/B/B02 ;-4,37 (0,21 | 6 | 0,33) -4,04 (1,05 | 5 | 0) -4,02 (2,94 | 4 | 0) -4,02 (78,74 | 3 | 0) -4,02 (9216,45 | 1 | 0) 
P000018;-0,26;0,11;25;0,52;Sim/B/B02;-0,41;0,26;3;0,33;Sim/C/C01 Sim/B/B02 Sim/C/C02 Sim/C/C03 ;-0,49 (0,3 | 2 | 0,5) -0,41 (0,26 | 3 | 0,33) -0,4 (0,26 | 3 | 0,67) -0,31 (0,35 | 5 | 0,4) 
P000019;1,19;0,15;25;0,6;Sim/C/C03;0,7;0,2;6;0,5;Sim/C/C03 Sim/C/C02 Sim/C/C04 ;0,7 (0,2 | 6 | 0,5) 0,9 (0,34 | 4 | 0,75) 1,19 (4,38 | 1 | 0) 
P000020;0,09;0,12;25;0,56;Sim/B/B01;-0,35;0,27;4;0,5;Sim/B/B01 Sim/C/C03 Sim/C/C01 Sim/C/C02 ;-0,35 (0,27 | 4 | 0,5) -0,21 (0,4 | 5 | 0,4) -0,04 (0,27 | 4 | 0,5) 0,07 (0,31 | 4 | 0,5) 
P000021;-5,26;0,51;25;0,04;Sim/A/A01;-5,4;0,86;5;0;Sim/A/A01 Sim/B/B02 Sim/B/B01 ;-5,4 (0,86 | 5 | 0) -5,27 (10,17 | 3 | 0) -5,26 (174,98 | 4 | 0) 
P000022;-4,52;0,18;21;0,1;Sim/A/A01;-4,66;0,25;5;0,2;Sim/A/A01 Sim/A/A06 Sim/B/B02 Sim/A/A02 Sim/B/B01 ;-4,66 (0,25 | 5 | 0,2) -4,52 (5,47 | 3 | 0) -4,52 (7,61 | 3 | 0) -4,52 (8,41 | 4 | 0) -4,52 (215,37 | 3 | 0) 
P000023;5,76;0,69;25;1;;;;;;;
P000024;0,72;0,14;25;0,56;Sim/A/A02;0,19;0,37;5;0,6;Sim/A/A02 Sim/C/C02 Sim/B/B01 Sim/A/A04 ;0,19 (0,37 | 5 | 0,6) 0,33 (0,36 | 5 | 0,4) 0,53 (0,38 | 6 | 0,5) 0,67 (0,51 | 4 | 0,75) 
P000025;5,76;0,69;25;1;;;;;;;
P000026;-1,8;0,15;25;0,36;Sim/A/A04;-1,84;0,43;3;0;Sim/A/A04 Sim/B/B01 Sim/A/A02 Sim/A/A06 ;-1,84 (0,43 | 3 | 0) -1,83 (0,57 | 4 | 0) -1,83 (0,23 | 4 | 0,5) -1,83 (0,7 | 4 | 0) 
P000027;1,79;0,22;25;0,6;Sim/B/B02;1,23;0,43;6;0,5;Sim/B/B02 Sim/B/B04 Sim/C/C07 Sim/C/C04 ;1,23 (0,43 | 6 | 0,5) 1,77 (1,01 | 4 | 0) 1,78 (1,57 | 1 | 0) 1,78 (1,87 | 1 | 0) 
P000028;0,8;0,12;25;0,56;Sim/B/B01;0,45;0,34;6;0,5;Sim/B/B01 Sim/C/C03 Sim/A/A02 ;0,45 (0,34 | 6 | 0,5) 0,58 (0,19 | 5 | 0,6) 0,78 (0,42 | 2 | 0,5) 
P000029;2,24;0,23;25;0,6;Sim/B/B01;1,6;0,43;5;0,8;Sim/B/B01 Sim/B/B04 Sim/C/C07 ;1,6 (0,43 | 5 | 0,8) 2,19 (0,91 | 1 | 0) 2,2 (0,71 | 4 | 0) 
P000030;-2,68;0,16;25;0,48;Sim/A/A02;-2,79;0,29;5;0,2;Sim/A/A02 Sim/A/A05 Sim/C/C02 Sim/B/B01 ;-2,79 (0,29 | 5 | 0,2) -2,77 (0,22 | 4 | 0,5) -2,68 (2,52 | 1 | 0) -2,68 (2,52 | 2 | 0) 
P000031;-3,24;0,21;25;0,32;Sim/A/A05;-3,32;0,45;5;0;Sim/A/A05 Sim/A/A02 Sim/B/B01 Sim/B/B02 ;-3,32 (0,45 | 5 | 0) -3,27 (0,63 | 4 | 0) -3,24 (16,06 | 3 | 0) -3,24 (891,56 | 1 | 0) 
P000032;-0,22;0,11;25;0,64;Sim/C/C03;-0,75;0,4;3;0,33;Sim/C/C03 Sim/A/A06 Sim/A/A07 Sim/C/C01 ;-0,75 (0,4 | 3 | 0,33) -0,58 (0,22 | 4 | 0,75) -0,42 (0,29 | 2 | 0,5) -0,38 (0,27 | 2 | 0,5) 
P000033;-3,08;0,2;25;0,36;Sim/A/A05;-3,19;0,37;5;0;Sim/A/A05 Sim/A/A02 Sim/B/B01 Sim/B/B02 ;-3,19 (0,37 | 5 | 0) -3,14 (0,45 | 5 | 0) -3,08 (11,75 | 3 | 0) -3,08 (563,16 | 1 | 0) 
P000034;-0,47;0,1;25;0,44;Sim/C/C03;-0,94;0,5;3;0,33;Sim/C/C03 Sim/C/C01 Sim/A/A04 Sim/A/A06 ;-0,94 (0,5 | 3 | 0,33) -0,84 (0,27 | 3 | 0,33) -0,53 (0,3 | 4 | 0,5) -0,53 (0,26 | 3 | 0,67) 
P000035;-5,64;0,88;25;0;;;;;;;
P000036;2,37;0,2;25;0,52;Sim/B/B04;2,3;0,45;4;0;Sim/B/B04 ;2,3 (0,45 | 4 | 0) 
P000037;-3,38;0,2;25;0,32;Sim/A/A03;-3,44;0,38;5;0,8;Sim/A/A03 Sim/A/A05 Sim/A/A02 Sim/B/B01 Sim/B/B02 ;-3,44 (0,38 | 5 | 0,8) -3,43 (0,54 | 4 | 0) -3,4 (0,81 | 4 | 0) -3,38 (21,61 | 3 | 0) -3,38 (1378,59 | 1 | 0) 
P000038;0,86;0,12;25;0,64;Sim/B/B01;0,45;0,34;6;0,5;Sim/B/B01 Sim/C/C02 Sim/B/B03 Sim/A/A02 ;0,45 (0,34 | 6 | 0,5) 0,62 (0,34 | 5 | 0,6) 0,73 (0,24 | 3 | 0,33) 0,81 (0,4 | 3 | 0,67) 
P000039;-2,36;0,17;25;0,36;Sim/A/A05;-2,56;0,2;5;0,4;Sim/A/A05 Sim/A/A01 Sim/C/C01 Sim/B/B01 Sim/C/C02 ;-2,56 (0,2 | 5 | 0,4) -2,53 (0,61 | 5 | 0,8) -2,37 (1,12 | 3 | 0) -2,37 (1,26 | 3 | 0) -2,36 (2,13 | 1 | 0) 
P000040;4,32;0,18;25;0,92;Sim/C/C10;3,82;0,22;5;0,6;Sim/C/C10 ;3,82 (0,22 | 5 | 0,6) 
P000041;3,13;0,12;25;0,6;Sim/C/C04;2,79;0,38;5;0,4;Sim/C/C04 Sim/B/B04 Sim/C/C10 ;2,79 (0,38 | 5 | 0,4) 3 (0,22 | 4 | 0,5) 3,09 (0,3 | 2 | 0) 
P000042;-1,28;0,13;25;0,36;Sim/B/B01;-1,62;0,45;4;0,25;Sim/B/B01 Sim/A/A04 Sim/A/A06 ;-1,62 (0,45 | 4 | 0,25) -1,33 (0,3 | 2 | 0,5) -1,28 (0,35 | 3 | 0) 
P000043;2,34;0,25;25;0,68;Sim/B/B03;1,54;0,29;4;0,75;Sim/B/B03 Sim/C/C04 Sim/C/C07 ;1,54 (0,29 | 4 | 0,75) 1,78 (1,04 | 4 | 0) 1,81 (1,21 | 3 | 0) 
P000044;2,33;0,21;25;0,56;Sim/C/C04;1,87;1,09;3;0;Sim/C/C04 Sim/C/C07 Sim/B/B01 ;1,87 (1,09 | 3 | 0) 1,87 (1,17 | 3 | 0) 1,89 (0,56 | 4 | 0,75) 
P000045;0,64;0,13;25;0,56;Sim/B/B01;0,23;0,29;6;0,5;Sim/B/B01 Sim/C/C02 Sim/B/B03 ;0,23 (0,29 | 6 | 0,5) 0,38 (0,33 | 6 | 0,5) 0,59 (0,31 | 2 | 0) 
P000046;-3,51;0,2;25;0,28;Sim/A/A05;-3,56;0,63;5;0;Sim/A/A05 Sim/A/A02 Sim/B/B01 Sim/B/B02 ;-3,56 (0,63 | 5 | 0) -3,52 (1,04 | 4 | 0) -3,52 (28,17 | 3 | 0) -3,51 (2035,16 | 1 | 0) 
P000047;-1,07;0,12;25;0,44;Sim/A/A02;-1,59;0,29;3;0,33;Sim/A/A02 Sim/A/A04 Sim/C/C02 Sim/B/B02 ;-1,59 (0,29 | 3 | 0,33) -1,33 (0,3 | 2 | 0,5) -1,08 (0,36 | 4 | 0) -1,07 (1,02 | 2 | 0) 
P000048;-2,7;0,18;25;0,4;Sim/A/A02;-2,75;0,28;5;0,2;Sim/A/A05 Sim/A/A02 Sim/A/A06 Sim/B/B02 Sim/B/B01 ;-2,77 (0,28 | 2 | 0,5) -2,75 (0,28 | 5 | 0,2) -2,71 (1,66 | 4 | 0) -2,71 (4,29 | 2 | 0) -2,7 (5,48 | 3 | 0) 
P000049;2,19;0,22;25;0,6;Sim/B/B02;1,76;0,37;6;0,5;Sim/B/B02 Sim/C/C07 Sim/C/C04 ;1,76 (0,37 | 6 | 0,5) 2,16 (0,93 | 2 | 0) 2,17 (0,9 | 2 | 0) 
P000050;1,51;0,17;25;0,64;Sim/A/A04;0,9;0,65;4;0,75;Sim/A/A04 Sim/B/B01 Sim/B/B03 Sim/C/C07 Sim/C/C04 ;0,9 (0,65 | 4 | 0,75) 1,42 (0,33 | 6 | 0,67) 1,45 (0,26 | 4 | 0,75) 1,51 (2,05 | 1 | 0) 1,51 (2,75 | 1 | 0) 
P000051;4,84;0,18;25;0,92;Sim/C/C09;4,71;0,25;3;0,67;Sim/C/C09 Sim/C/C08 ;4,71 (0,25 | 3 | 0,67) 4,72 (0,34 | 2 | 0,5) 
P000052;3,62;0,11;25;0,64;Sim/B/B04;3,4;0,24;5;0,6;Sim/B/B04 Sim/C/C10 Sim/C/C06 ;3,4 (0,24 | 5 | 0,6) 3,53 (0,3 | 2 | 0,5) 3,6 (0,25 | 3 | 0) 
P000053;0,06;0,12;25;0,44;Sim/C/C03;-0,94;0,5;5;0,2;Sim/C/C03 Sim/C/C01 ;-0,94 (0,5 | 5 | 0,2) 0 (0,29 | 3 | 0,67) 
P000054;3,7;0,12;25;0,68;Sim/C/C07;2,98;0,27;6;0,17;Sim/C/C07 Sim/B/B04 ;2,98 (0,27 | 6 | 0,17) 3,2 (0,25 | 4 | 0,5) 
P000055;2,08;0,22;25;0,48;Sim/B/B03;1,83;0,53;4;0,75;Sim/B/B03 Sim/B/B04 Sim/B/B02 Sim/C/C07 ;1,83 (0,53 | 4 | 0,75) 1,97 (0,73 | 4 | 0) 2,02 (0,31 | 5 | 0,4) 2,06 (0,94 | 3 | 0) 
P000056;0,8;0,13;25;0,6;Sim/C/C03;0,18;0,34;5;0,4;Sim/C/C03 Sim/B/B01 ;0,18 (0,34 | 5 | 0,4) 0,26 (0,3 | 7 | 0,43) 
P000057;0,86;0,12;25;0,6;Sim/B/B01;0,76;0,29;6;0,5;Sim/B/B01 Sim/B/B03 Sim/A/A02 ;0,76 (0,29 | 6 | 0,5) 0,78 (0,27 | 2 | 0) 0,81 (0,4 | 3 | 0,67) 
P000058;1,49;0,17;25;0,68;Sim/A/A04;0,61;0,55;3;0,67;Sim/A/A04 Sim/B/B01 Sim/B/B02 Sim/C/C07 ;0,61 (0,55 | 3 | 0,67) 1,16 (0,28 | 5 | 0,6) 1,23 (0,43 | 6 | 0,5) 1,48 (1,73 | 2 | 0) 
P000059;0,86;0,12;25;0,64;Sim/B/B02;0,24;0,23;5;0,4;Sim/B/B02 Sim/A/A02 ;0,24 (0,23 | 5 | 0,4) 0,81 (0,4 | 3 | 0,67) 
P000060;-1,65;0,15;25;0,28;Sim/A/A04;-1,7;0,34;3;0;Sim/A/A04 Sim/B/B01 Sim/A/A06 ;-1,7 (0,34 | 3 | 0) -1,69 (0,48 | 4 | 0) -1,68 (0,57 | 4 | 0) 
P000061;0,54;0,12;25;0,56;Sim/C/C02;0,18;0,33;5;0,6;Sim/C/C02 Sim/A/A04 Sim/B/B01 Sim/B/B03 ;0,18 (0,33 | 5 | 0,6) 0,36 (0,3 | 4 | 0,5) 0,45 (0,34 | 6 | 0,5) 0,5 (0,35 | 2 | 0,5) 
P000062;-1,16;0,12;25;0,32;Sim/C/C01;-1,22;0,34;3;0;Sim/A/A04 Sim/C/C01 Sim/A/A07 Sim/B/B02 ;-1,33 (0,3 | 2 | 0,5) -1,22 (0,34 | 3 | 0) -1,16 (0,36 | 4 | 0) -1,16 (1,28 | 2 | 0) 
P000063;2,43;0,2;25;0,6;Sim/B/B02;2,02;0,31;5;0,4;Sim/B/B02 Sim/C/C04 Sim/C/C07 ;2,02 (0,31 | 5 | 0,4) 2,38 (0,6 | 3 | 0) 2,39 (0,73 | 2 | 0) 
P000064;-2,19;0,17;25;0,4;Sim/A/A02;-2,51;0,25;6;0,33;Sim/A/A02 Sim/B/B01 ;-2,51 (0,25 | 6 | 0,33) -2,2 (0,92 | 4 | 0) 
P000065;3,73;0,12;25;0,68;Sim/B/B03;1,89;0,51;5;0,8;Sim/B/B03 Sim/C/C06 Sim/C/C10 Sim/C/C07 ;1,89 (0,51 | 5 | 0,8) 3,65 (0,25 | 3 | 0,33) 3,67 (0,27 | 3 | 0,67) 3,69 (0,27 | 2 | 0,5) 
P000066;1,91;0,23;25;0,68;Sim/A/A04;0,9;0,65;4;0,75;Sim/A/A04 Sim/B/B03 Sim/B/B02 ;0,9 (0,65 | 4 | 0,75) 1,54 (0,29 | 4 | 0,75) 1,88 (0,35 | 4 | 0,5) 
P000067;5,76;0,69;25;1;;;;;;;
P000068;0,19;0,13;25;0,44;Sim/C/C03;-0,21;0,4;5;0,4;Sim/C/C03 Sim/C/C01 Sim/B/B01 Sim/A/A02 ;-0,21 (0,4 | 5 | 0,4) 0 (0,29 | 3 | 0,67) 0,05 (0,26 | 5 | 0,4) 0,07 (0,46 | 2 | 0) 
P000069;-1,78;0,2;25;0,28;Sim/A/A05;-2,46;0,21;5;0,4;Sim/A/A05 Sim/A/A04 Sim/B/B02 ;-2,46 (0,21 | 5 | 0,4) -1,83 (0,42 | 3 | 0) -1,78 (5,61 | 2 | 0) 
P000070;-2,42;0,18;25;0,4;Sim/A/A02;-2,47;0,24;6;0,33;Sim/A/A02 Sim/A/A06 Sim/B/B01 Sim/C/C01 Sim/C/C02 ;-2,47 (0,24 | 6 | 0,33) -2,43 (1,19 | 4 | 0) -2,42 (1,35 | 3 | 0) -2,42 (1,37 | 2 | 0) -2,42 (2,19 | 1 | 0) 
P000071;2,91;0,12;25;0,48;Sim/C/C04;2,74;0,44;3;0;Sim/C/C04 Sim/C/C10 ;2,74 (0,44 | 3 | 0) 2,75 (0,35 | 4 | 0) 
P000072;-3,09;0,19;25;0,44;Sim/A/A03;-3,72;0,27;5;0,6;Sim/A/A03 Sim/A/A05 Sim/A/A01 Sim/A/A06 Sim/B/B01 ;-3,72 (0,27 | 5 | 0,6) -3,25 (0,38 | 6 | 0,33) -3,23 (0,32 | 7 | 0,57) -3,09 (159,34 | 1 | 0) -3,09 (1923,33 | 1 | 0) 
P000073;-1,1;0,11;25;0,4;Sim/B/B01;-1,62;0,45;4;0,25;Sim/B/B01 Sim/C/C02 Sim/A/A06 Sim/C/C01 ;-1,62 (0,45 | 4 | 0,25) -1,27 (0,5 | 4 | 0,25) -1,16 (0,21 | 6 | 0,33) -1,15 (0,35 | 2 | 0,5) 
P000074;-2,21;0,15;25;0,36;Sim/A/A05;-2,37;0,23;4;0,5;Sim/A/A05 Sim/A/A04 Sim/A/A06 Sim/C/C01 Sim/B/B02 ;-2,37 (0,23 | 4 | 0,5) -2,21 (0,97 | 2 | 0) -2,21 (1,53 | 2 | 0) -2,21 (1,44 | 1 | 0) -2,21 (14,89 | 2 | 0) 
P000075;-3,23;0,22;25;0,32;Sim/A/A03;-3,62;0,29;7;0,57;Sim/A/A03 Sim/A/A02 Sim/B/B01 Sim/B/B02 ;-3,62 (0,29 | 7 | 0,57) -3,26 (0,63 | 4 | 0) -3,23 (15,96 | 3 | 0) -3,23 (883,11 | 1 | 0) 
P000076;-0,87;0,12;25;0,44;Sim/C/C02;-1,27;0,5;4;0,25;Sim/A/A04 Sim/C/C02 Sim/A/A06 Sim/C/C03 Sim/B/B02 ;-1,33 (0,3 | 2 | 0,5) -1,27 (0,5 | 4 | 0,25) -1,07 (0,26 | 3 | 0,33) -0,95 (0,5 | 4 | 0,25) -0,88 (0,63 | 2 | 0) 
P000077;2,98;0,13;25;0,56;;;;;;Sim/C/C05 Sim/C/C07 Sim/C/C10 Sim/C/C06 ;2,61 (0,54 | 2 | 0) 2,62 (0,56 | 2 | 0) 2,63 (0,61 | 2 | 0) 2,65 (1,88 | 1 | 0) 
P000078;-5,64;0,88;25;0;;;;;;;
P000079;2,41;0,2;25;0,6;Sim/C/C04;1,87;1,09;3;0;Sim/C/C04 Sim/C/C07 ;1,87 (1,09 | 3 | 0) 1,87 (1,17 | 3 | 0) 
P000080;0,52;0,13;25;0,52;Sim/C/C01;0,39;0,46;3;0,67;Sim/B/B02 Sim/C/C01 Sim/B/B01 Sim/C/C03 ;0,32 (0,3 | 2 | 0,5) 0,39 (0,46 | 3 | 0,67) 0,45 (0,34 | 6 | 0,5) 0,46 (0,27 | 2 | 0,5) 
P000081;0,53;0,12;25;0,6;Sim/A/A02;0,19;0,37;5;0,6;Sim/A/A02 Sim/C/C03 Sim/B/B01 Sim/B/B03 ;0,19 (0,37 | 5 | 0,6) 0,33 (0,21 | 5 | 0,4) 0,41 (0,38 | 4 | 0,5) 0,5 (0,35 | 2 | 0,5) 
P000082;3,34;0,12;25;0,72;Sim/B/B04;2,85;0,21;5;0,4;Sim/B/B04 Sim/C/C10 Sim/C/C05 ;2,85 (0,21 | 5 | 0,4) 3,15 (0,26 | 2 | 0,5) 3,31 (0,21 | 5 | 0,4) 
P000083;-1,38;0,13;25;0,4;Sim/C/C01;-1,64;0,43;5;0,2;Sim/C/C01 Sim/A/A04 Sim/A/A06 ;-1,64 (0,43 | 5 | 0,2) -1,49 (0,27 | 3 | 0) -1,42 (0,41 | 4 | 0) 
P000084;-2,9;0,17;25;0,44;Sim/A/A01;-3,09;0,36;7;0,71;Sim/A/A01 Sim/A/A05 Sim/C/C02 Sim/A/A06 Sim/C/C01 Sim/B/B01 ;-3,09 (0,36 | 7 | 0,71) -2,96 (0,26 | 4 | 0,25) -2,91 (2,88 | 1 | 0) -2,91 (2,62 | 2 | 0) -2,91 (2,96 | 1 | 0) -2,9 (1103,69 | 1 | 0) 
P000085;-2,55;0,17;25;0,44;;;;;;Sim/A/A05 Sim/A/A06 Sim/B/B01 Sim/C/C01 Sim/C/C02 ;-2,77 (0,28 | 2 | 0,5) -2,56 (1,52 | 3 | 0) -2,56 (1,59 | 3 | 0) -2,56 (1,62 | 2 | 0) -2,56 (2,35 | 1 | 0) 
P000086;1,05;0,13;25;0,68;Sim/A/A04;0,9;0,65;4;0,75;Sim/A/A04 Sim/B/B03 Sim/B/B01 ;0,9 (0,65 | 4 | 0,75) 0,92 (0,28 | 2 | 0) 1 (0,29 | 3 | 0,67) 
P000087;-0,63;0,1;25;0,48;Sim/A/A07;-0,83;0,25;3;0,33;Sim/A/A07 Sim/A/A04 Sim/B/B01 Sim/B/B02 Sim/C/C02 ;-0,83 (0,25 | 3 | 0,33) -0,8 (0,31 | 3 | 0,33) -0,7 (0,32 | 6 | 0,5) -0,64 (0,38 | 2 | 0) -0,63 (0,22 | 5 | 0,4) 
P000088;5,2;0,22;25;0,96;Sim/C/C08;5,07;0,22;4;0,75;Sim/C/C08 ;5,07 (0,22 | 4 | 0,75) 
P000089;-0,84;0,1;25;0,4;Sim/A/A04;-1,39;0,27;5;0,2;Sim/A/A04 Sim/B/B01 Sim/A/A07 Sim/C/C01 ;-1,39 (0,27 | 5 | 0,2) -0,91 (0,37 | 5 | 0,6) -0,89 (0,24 | 4 | 0) -0,84 (0,27 | 3 | 0,33) 
P000090;1,73;0,21;25;0,8;Sim/C/C03;1,34;0,37;5;0,8;Sim/C/C03 Sim/B/B01 ;1,34 (0,37 | 5 | 0,8) 1,42 (0,33 | 6 | 0,67) 
P000091;0,32;0,12;25;0,44;Sim/A/A04;-0,74;0,27;5;0,4;Sim/A/A04 Sim/B/B02 Sim/C/C03 ;-0,74 (0,27 | 5 | 0,4) 0,19 (0,2 | 7 | 0,43) 0,26 (0,25 | 4 | 0) 
P000092;0,12;0,12;25;0,64;Sim/B/B01;-0,68;0,32;5;0,4;Sim/B/B01 Sim/C/C03 Sim/A/A07 Sim/C/C01 ;-0,68 (0,32 | 5 | 0,4) -0,22 (0,39 | 5 | 0,4) -0,16 (0,41 | 2 | 0,5) -0,09 (0,3 | 2 | 0,5) 
P000093;-1,75;0,16;25;0,36;Sim/A/A05;-2,15;0,25;3;0,67;Sim/A/A05 Sim/A/A04 Sim/B/B01 ;-2,15 (0,25 | 3 | 0,67) -1,87 (0,44 | 4 | 0) -1,78 (0,54 | 4 | 0) 
P000094;1,47;0,17;25;0,48;Sim/B/B03;1,34;0,23;6;0,5;Sim/B/B03 Sim/A/A02 Sim/B/B04 Sim/C/C07 Sim/C/C04 ;1,34 (0,23 | 6 | 0,5) 1,36 (0,47 | 1 | 0) 1,46 (1,68 | 4 | 0) 1,46 (2,15 | 1 | 0) 1,47 (2,93 | 1 | 0) 
P000095;0,75;0,12;25;0,56;Sim/A/A02;0,37;0,38;4;0,5;Sim/A/A02 Sim/B/B03 Sim/B/B02 ;0,37 (0,38 | 4 | 0,5) 0,58 (0,23 | 5 | 0,4) 0,65 (0,35 | 2 | 0,5) 
P000096;5,76;0,69;25;1;;;;;;;
P000097;1,87;0,22;25;0,6;Sim/B/B02;1,6;0,43;6;0,5;Sim/B/B02 Sim/B/B04 Sim/C/C07 Sim/C/C04 ;1,6 (0,43 | 6 | 0,5) 1,85 (0,89 | 4 | 0) 1,86 (1,46 | 1 | 0) 1,86 (1,68 | 1 | 0) 
P000098;3,41;0,11;25;0,64;Sim/C/C05;3,21;0,22;5;0;Sim/C/C07 Sim/C/C05 ;3,11 (0,27 | 2 | 0,5) 3,21 (0,22 | 5 | 0) 
P000099;1,63;0,19;25;0,68;Sim/B/B02;1,25;0,43;7;0,57;Sim/B/B02 Sim/B/B01 Sim/C/C07 Sim/C/C04 ;1,25 (0,43 | 7 | 0,57) 1,42 (0,33 | 6 | 0,67) 1,62 (1,83 | 1 | 0) 1,62 (2,34 | 1 | 0) 
P000100;-0,5;0,11;25;0,64;Sim/A/A06;-1,07;0,26;3;0,33;Sim/A/A06 Sim/B/B01 Sim/B/B02 ;-1,07 (0,26 | 3 | 0,33) -0,7 (0,32 | 6 | 0,5) -0,53 (0,32 | 2 | 0) 
P000101;-0,6;0,11;25;0,52;Sim/A/A06;-1,07;0,26;3;0,33;Sim/A/A06 Sim/A/A04 Sim/C/C01 ;-1,07 (0,26 | 3 | 0,33) -0,96 (0,2 | 4 | 0,5) -0,83 (0,28 | 2 | 0,5) 
