ID;PP global;SE global;N global;f global;Scala Diagnose;PP Diagnose;SE Diagnose;N Diagnose;f Diagnose;alle Skalen;alle PP
P000006;-1;0,09;67;0,48;Sim/C/C03;-0,91;0,44;10;0,3;Sim/A/A02 Sim/A/A07 Sim/B/B01 Sim/B/B02 Sim/C/C01 ;-1,59 (0,29 | 3 | 0,33) -1,02 (0,32 | 3 | 0) -1,14 (0,33 | 6 | 0,33) -1,24 (0,94 | 10 | 0) -1,24 (0,32 | 3 | 0,33) 
P000007;-4,22;0,19;33;0,15;Sim/A/A01;-4,17;0,27;4;0,5
P000007;-4,22;0,19;33;0,15;Sim/A/A05;-4,12;0,93;10;0,2;Sim/A/A03 Sim/B/B01 Sim/B/B02 Sim/C/C01 Sim/C/C02 ;-4,25 (0,28 | 2 | 0,5) -4,22 (31,42 | 4 | 0) -4,22 (9,02 | 3 | 0) -4,22 (5,22 | 1 | 0) -4,22 (3,88 | 2 | 0) 
P000008;0,29;0,11;71;0,7;Sim/A/A02;0,23;0,35;8;0,75
P000008;0,29;0,11;71;0,7;Sim/A/A04;-0,13;0,24;3;0,33
P000008;0,29;0,11;71;0,7;Sim/A/A05;-0,26;1,45;10;0,9
P000008;0,29;0,11;71;0,7;Sim/A/A06;0,16;0,57;10;0,9
P000008;0,29;0,11;71;0,7;Sim/A/A07;0,06;0,31;10;0,7
P000008;0,29;0,11;71;0,7;Sim/B/B02;0,68;0,31;5;0,6
P000008;0,29;0,11;71;0,7;Sim/B/B03;0,53;0,24;5;0,2
P000008;0,29;0,11;71;0,7;Sim/C/C01;0,61;0,46;10;0,9
P000008;0,29;0,11;71;0,7;Sim/C/C02;0,38;0,33;6;0,5;Sim/A/A02 Sim/A/A04 Sim/A/A05 Sim/A/A06 Sim/A/A07 Sim/B/B01 ;0,23 (0,35 | 8 | 0,75) -0,13 (0,24 | 3 | 0,33) -0,26 (1,45 | 10 | 0,9) 0,16 (0,57 | 10 | 0,9) 0,06 (0,31 | 10 | 0,7) -0,17 (0,31 | 2 | 0,5) 
P000009;-1,46;0,12;102;0,39;Sim/A/A01;-1,45;1,18;10;1
P000009;-1,46;0,12;102;0,39;Sim/A/A02;-1,98;0,22;6;0,5
P000009;-1,46;0,12;102;0,39;Sim/A/A03;-2,89;0,55;10;0,7
P000009;-1,46;0,12;102;0,39;Sim/A/A04;-0,97;0,19;5;0,6
P000009;-1,46;0,12;102;0,39;Sim/A/A05;-1,84;0,28;9;0,78
P000009;-1,46;0,12;102;0,39;Sim/A/A06;-1,21;0,21;9;0,33
P000009;-1,46;0,12;102;0,39;Sim/A/A07;-1,48;0,52;10;0
P000009;-1,46;0,12;102;0,39;Sim/B/B01;-1,51;0,35;10;0
P000009;-1,46;0,12;102;0,39;Sim/B/B02;-1,46;1,35;10;0
P000009;-1,46;0,12;102;0,39;Sim/C/C01;-1,24;0,32;3;0,33
P000009;-1,46;0,12;102;0,39;Sim/C/C02;-1,3;0,45;10;0,3
P000009;-1,46;0,12;102;0,39;Sim/C/C03;-0,91;0,44;10;0,3;Sim/A/A02 Sim/A/A03 Sim/A/A05 Sim/A/A07 Sim/B/B01 Sim/B/B02 ;-1,98 (0,22 | 6 | 0,5) -2,89 (0,55 | 10 | 0,7) -1,84 (0,28 | 9 | 0,78) -1,48 (0,52 | 10 | 0) -1,51 (0,35 | 10 | 0) -1,46 (1,35 | 10 | 0) 
P000010;-4,21;0,19;41;0,15;Sim/A/A01;-4,17;0,27;4;0,5
P000010;-4,21;0,19;41;0,15;Sim/A/A05;-4,27;1,07;10;0,2;Sim/A/A02 Sim/A/A03 Sim/A/A05 Sim/A/A06 Sim/C/C01 Sim/C/C02 ;-4,21 (4,37 | 4 | 0) -4,25 (0,28 | 2 | 0,5) -4,27 (1,07 | 10 | 0,2) -4,21 (5,15 | 3 | 0) -4,21 (5,2 | 1 | 0) -4,22 (3,87 | 2 | 0) 
P000011;-4,35;0,17;33;0,12;Sim/A/A01;-4,17;0,27;4;0,5
P000011;-4,35;0,17;33;0,12;Sim/A/A03;-4,48;0,26;3;0,33;Sim/A/A03 Sim/A/A05 Sim/B/B01 Sim/B/B02 Sim/C/C01 Sim/C/C02 ;-4,48 (0,26 | 3 | 0,33) -5,14 (1,88 | 9 | 0,11) -4,35 (39,21 | 4 | 0) -4,35 (9,15 | 3 | 0) -4,35 (5,52 | 1 | 0) -4,35 (4,03 | 2 | 0) 
P000012;-5,58;0,67;37;0,03;Sim/A/A01;-5,77;1,23;10;0
P000012;-5,58;0,67;37;0,03;Sim/A/A03;-5,14;0,56;10;0,1;Sim/A/A01 Sim/B/B01 Sim/B/B02 Sim/C/C01 Sim/C/C02 ;-5,77 (1,23 | 10 | 0) -5,58 (292,85 | 4 | 0) -5,58 (25,74 | 3 | 0) -5,61 (5,95 | 2 | 0) -5,6 (7,59 | 1 | 0) 
P000013;-6,53;1,24;56;0,04;Sim/A/A03;-5,89;1,08;10;0,2;Sim/A/A01 Sim/B/B01 Sim/B/B02 Sim/C/C01 Sim/C/C02 ;-6,78 (2,67 | 8 | 0) -6,53 (99,83 | 8 | 0) -6,54 (47,19 | 4 | 0) -6,59 (7,49 | 7 | 0) -6,58 (7,45 | 3 | 0) 
P000014;-3,98;0,16;39;0,18;Sim/A/A01;-4,17;0,27;4;0,5
P000014;-3,98;0,16;39;0,18;Sim/A/A03;-3,9;0,21;8;0,5
P000014;-3,98;0,16;39;0,18;Sim/A/A05;-3,64;0,57;10;0,1;Sim/A/A01 Sim/B/B01 Sim/B/B02 Sim/C/C01 Sim/C/C02 ;-4,17 (0,27 | 4 | 0,5) -3,98 (21,27 | 4 | 0) -3,98 (8,79 | 3 | 0) -3,98 (4,73 | 1 | 0) -3,98 (3,64 | 2 | 0) 
P000015;-1,36;0,12;82;0,37;Sim/A/A01;-1,79;0,96;10;0,9
P000015;-1,36;0,12;82;0,37;Sim/A/A02;-1,59;0,29;3;0,33
P000015;-1,36;0,12;82;0,37;Sim/A/A04;-1;0,25;3;0,67
P000015;-1,36;0,12;82;0,37;Sim/A/A05;-1,32;0,6;10;1
P000015;-1,36;0,12;82;0,37;Sim/A/A06;-1,42;0,34;6;0
P000015;-1,36;0,12;82;0,37;Sim/A/A07;-1,33;0,41;10;0,2
P000015;-1,36;0,12;82;0,37;Sim/B/B01;-1,42;0,34;7;0,14
P000015;-1,36;0,12;82;0,37;Sim/B/B02;-1,36;1,17;10;0
P000015;-1,36;0,12;82;0,37;Sim/C/C01;-1,24;0,32;3;0,33
P000015;-1,36;0,12;82;0,37;Sim/C/C02;-1,43;0,54;10;0,2
P000015;-1,36;0,12;82;0,37;Sim/C/C03;-1,66;1,01;10;0,2;Sim/A/A01 Sim/A/A02 Sim/A/A06 Sim/B/B01 Sim/B/B02 Sim/C/C02 Sim/C/C03 ;-1,79 (0,96 | 10 | 0,9) -1,59 (0,29 | 3 | 0,33) -1,42 (0,34 | 6 | 0) -1,42 (0,34 | 7 | 0,14) -1,36 (1,17 | 10 | 0) -1,43 (0,54 | 10 | 0,2) -1,66 (1,01 | 10 | 0,2) 
P000016;-4,51;0,17;27;0,11;Sim/A/A01;-4,65;0,24;5;0
P000016;-4,51;0,17;27;0,11;Sim/A/A03;-4,09;0,23;5;0,6;Sim/A/A01 Sim/B/B01 Sim/B/B02 Sim/C/C01 Sim/C/C02 ;-4,65 (0,24 | 5 | 0) -4,51 (51,08 | 4 | 0) -4,51 (13,1 | 3 | 0) -4,51 (5,91 | 1 | 0) -4,51 (4,21 | 2 | 0) 
P000017;-3,87;0,18;57;0,18;Sim/A/A01;-2,73;0,44;10;0,7
P000017;-3,87;0,18;57;0,18;Sim/A/A02;-3,88;1,43;10;0
P000017;-3,87;0,18;57;0,18;Sim/A/A03;-4,41;0,22;6;0,33
P000017;-3,87;0,18;57;0,18;Sim/A/A05;-3,9;0,79;10;0;Sim/A/A02 Sim/A/A03 Sim/A/A05 Sim/A/A06 Sim/B/B01 Sim/C/C01 Sim/C/C02 ;-3,88 (1,43 | 10 | 0) -4,41 (0,22 | 6 | 0,33) -3,9 (0,79 | 10 | 0) -3,88 (4,49 | 3 | 0) -3,87 (6,48 | 6 | 0) -3,87 (4,53 | 1 | 0) -3,88 (3,53 | 2 | 0) 
P000018;-0,24;0,09;52;0,44;Sim/A/A02;-0,15;0,32;6;0,5
P000018;-0,24;0,09;52;0,44;Sim/A/A04;0,08;0,22;4;0,5
P000018;-0,24;0,09;52;0,44;Sim/A/A06;-0,01;0,46;10;0,8
P000018;-0,24;0,09;52;0,44;Sim/A/A07;-0,36;0,21;6;0,5
P000018;-0,24;0,09;52;0,44;Sim/B/B01;-0,11;0,25;4;0,5
P000018;-0,24;0,09;52;0,44;Sim/B/B03;-0,3;0,65;10;0
P000018;-0,24;0,09;52;0,44;Sim/C/C03;-0,33;0,34;6;0,33;Sim/A/A07 Sim/B/B02 Sim/B/B03 Sim/C/C01 Sim/C/C02 Sim/C/C03 ;-0,36 (0,21 | 6 | 0,5) -0,37 (0,28 | 2 | 0,5) -0,3 (0,65 | 10 | 0) -0,38 (0,27 | 2 | 0,5) -0,45 (0,29 | 2 | 0,5) -0,33 (0,34 | 6 | 0,33) 
P000019;1,16;0,12;100;0,7;Sim/A/A02;1,5;0,56;10;1
P000019;1,16;0,12;100;0,7;Sim/A/A04;1,11;0,63;10;0,9
P000019;1,16;0,12;100;0,7;Sim/A/A06;0,28;0,66;10;0,9
P000019;1,16;0,12;100;0,7;Sim/B/B01;1,66;0,38;10;0,8
P000019;1,16;0,12;100;0,7;Sim/B/B02;0,76;0,28;7;0,43
P000019;1,16;0,12;100;0,7;Sim/B/B03;1,45;0,26;4;0,75
P000019;1,16;0,12;100;0,7;Sim/B/B04;1,41;0,97;10;0,2
P000019;1,16;0,12;100;0,7;Sim/C/C01;1,17;0,84;10;1
P000019;1,16;0,12;100;0,7;Sim/C/C02;0,94;0,33;5;0,8
P000019;1,16;0,12;100;0,7;Sim/C/C03;0,7;0,2;6;0,5;Sim/A/A04 Sim/A/A06 Sim/B/B02 Sim/C/C02 Sim/C/C03 Sim/C/C04 ;1,11 (0,63 | 10 | 0,9) 0,28 (0,66 | 10 | 0,9) 0,76 (0,28 | 7 | 0,43) 0,94 (0,33 | 5 | 0,8) 0,7 (0,2 | 6 | 0,5) 0,16 (2,09 | 9 | 0,11) 
P000020;0,14;0,1;65;0,62;Sim/A/A02;0,23;0,35;8;0,75
P000020;0,14;0,1;65;0,62;Sim/A/A06;0,63;0,85;10;0,9
P000020;0,14;0,1;65;0,62;Sim/A/A07;0,18;0,35;10;1
P000020;0,14;0,1;65;0,62;Sim/B/B01;-0,35;0,27;4;0,5
P000020;0,14;0,1;65;0,62;Sim/B/B02;0,36;0,24;5;0,6
P000020;0,14;0,1;65;0,62;Sim/B/B03;0,06;0,39;10;0,1
P000020;0,14;0,1;65;0,62;Sim/C/C01;-0;0,26;5;0,6
P000020;0,14;0,1;65;0,62;Sim/C/C02;0,07;0,31;4;0,5
P000020;0,14;0,1;65;0,62;Sim/C/C03;-0,33;0,35;7;0,29;Sim/B/B01 Sim/B/B03 Sim/C/C01 Sim/C/C02 Sim/C/C03 ;-0,35 (0,27 | 4 | 0,5) 0,06 (0,39 | 10 | 0,1) -0 (0,26 | 5 | 0,6) 0,07 (0,31 | 4 | 0,5) -0,33 (0,35 | 7 | 0,29) 
P000021;-4,81;0,21;45;0,07;Sim/A/A01;-4,95;0,36;10;0
P000021;-4,81;0,21;45;0,07;Sim/A/A03;-4,56;0,21;9;0,22
P000021;-4,81;0,21;45;0,07;Sim/C/C01;-2,91;1,43;10;0,1;Sim/A/A01 Sim/A/A02 Sim/A/A06 Sim/B/B01 Sim/B/B02 Sim/C/C02 ;-4,95 (0,36 | 10 | 0) -4,82 (15,84 | 4 | 0) -4,82 (14,91 | 3 | 0) -4,81 (83,15 | 4 | 0) -4,81 (15,8 | 3 | 0) -4,81 (5,44 | 2 | 0) 
P000022;-4,55;0,18;35;0,06;Sim/A/A01;-4,66;0,25;5;0,2
P000022;-4,55;0,18;35;0,06;Sim/A/A03;-4,34;0,24;3;0,33
P000022;-4,55;0,18;35;0,06;Sim/A/A05;-4,56;1,32;10;0;Sim/A/A01 Sim/A/A05 Sim/B/B01 Sim/B/B02 Sim/C/C01 Sim/C/C02 ;-4,66 (0,25 | 5 | 0,2) -4,56 (1,32 | 10 | 0) -4,55 (54,02 | 4 | 0) -4,55 (9,35 | 3 | 0) -4,55 (6 | 1 | 0) -4,55 (4,25 | 2 | 0) 
P000023;5;0,14;77;0,9;Sim/C/C04;4,6;0,31;5;0,6
P000023;5;0,14;77;0,9;Sim/C/C05;4,83;0,74;10;0,8
P000023;5;0,14;77;0,9;Sim/C/C06;5,01;0,63;10;1
P000023;5;0,14;77;0,9;Sim/C/C07;5,01;0,77;10;1
P000023;5;0,14;77;0,9;Sim/C/C08;4,92;0,18;6;0,67
P000023;5;0,14;77;0,9;Sim/C/C09;5,06;0,32;7;1
P000023;5;0,14;77;0,9;Sim/C/C10;4,63;0,42;10;0,9;Sim/C/C04 Sim/C/C05 Sim/C/C08 Sim/C/C10 ;4,6 (0,31 | 5 | 0,6) 4,83 (0,74 | 10 | 0,8) 4,92 (0,18 | 6 | 0,67) 4,63 (0,42 | 10 | 0,9) 
P000024;0,71;0,11;82;0,62;Sim/A/A02;0,23;0,35;8;0,75
P000024;0,71;0,11;82;0,62;Sim/A/A04;0,43;0,3;6;0,67
P000024;0,71;0,11;82;0,62;Sim/A/A07;1,46;1,21;10;0,9
P000024;0,71;0,11;82;0,62;Sim/B/B01;0,45;0,34;6;0,5
P000024;0,71;0,11;82;0,62;Sim/B/B02;0,57;0,23;7;0,43
P000024;0,71;0,11;82;0,62;Sim/B/B03;1,36;0,27;3;0,67
P000024;0,71;0,11;82;0,62;Sim/B/B04;2;0,54;10;0,2
P000024;0,71;0,11;82;0,62;Sim/C/C01;0,48;0,39;10;0,8
P000024;0,71;0,11;82;0,62;Sim/C/C02;0,38;0,33;6;0,5
P000024;0,71;0,11;82;0,62;Sim/C/C03;1,09;0,35;3;0,67;Sim/A/A02 Sim/A/A04 Sim/B/B01 Sim/B/B02 Sim/C/C01 Sim/C/C02 Sim/C/C04 ;0,23 (0,35 | 8 | 0,75) 0,43 (0,3 | 6 | 0,67) 0,45 (0,34 | 6 | 0,5) 0,57 (0,23 | 7 | 0,43) 0,48 (0,39 | 10 | 0,8) 0,38 (0,33 | 6 | 0,5) 0,68 (2,28 | 3 | 0) 
P000025;5,26;0,18;86;0,88;Sim/C/C04;5,29;0,61;10;1
P000025;5,26;0,18;86;0,88;Sim/C/C05;5,47;1,14;10;0,8
P000025;5,26;0,18;86;0,88;Sim/C/C06;5,28;0,85;10;1
P000025;5,26;0,18;86;0,88;Sim/C/C07;4,44;0,35;10;0,8
P000025;5,26;0,18;86;0,88;Sim/C/C08;5,7;0,58;10;0,9
P000025;5,26;0,18;86;0,88;Sim/C/C09;5,15;0,35;8;0,75
P000025;5,26;0,18;86;0,88;Sim/C/C10;4,5;0,36;10;0,8;Sim/C/C07 Sim/C/C09 Sim/C/C10 ;4,44 (0,35 | 10 | 0,8) 5,15 (0,35 | 8 | 0,75) 4,5 (0,36 | 10 | 0,8) 
P000026;-1,87;0,14;93;0,3;Sim/A/A01;-2,42;0,58;10;0,8
P000026;-1,87;0,14;93;0,3;Sim/A/A02;-1,83;0,23;4;0,5
P000026;-1,87;0,14;93;0,3;Sim/A/A04;-1,82;0,35;10;0,2
P000026;-1,87;0,14;93;0,3;Sim/A/A05;-1,8;0,33;6;1
P000026;-1,87;0,14;93;0,3;Sim/A/A06;-1,9;0,56;10;0
P000026;-1,87;0,14;93;0,3;Sim/B/B01;-1,9;0,52;10;0
P000026;-1,87;0,14;93;0,3;Sim/C/C01;-1,5;0,34;7;0,29
P000026;-1,87;0,14;93;0,3;Sim/C/C02;-1,89;0,93;10;0
P000026;-1,87;0,14;93;0,3;Sim/C/C03;-1,88;1,19;10;0;Sim/A/A01 Sim/A/A06 Sim/A/A07 Sim/B/B01 Sim/B/B02 Sim/C/C02 Sim/C/C03 ;-2,42 (0,58 | 10 | 0,8) -1,9 (0,56 | 10 | 0) -3,04 (1,86 | 7 | 0,14) -1,9 (0,52 | 10 | 0) -1,87 (15,15 | 1 | 0) -1,89 (0,93 | 10 | 0) -1,88 (1,19 | 10 | 0) 
P000027;1,85;0,17;143;0,62;Sim/A/A02;1,86;1,15;10;1
P000027;1,85;0,17;143;0,62;Sim/A/A04;1,86;1,17;10;1
P000027;1,85;0,17;143;0,62;Sim/B/B01;1,97;0,49;10;1
P000027;1,85;0,17;143;0,62;Sim/B/B02;1,32;0,43;10;0,6
P000027;1,85;0,17;143;0,62;Sim/B/B03;2,05;0,49;10;0,8
P000027;1,85;0,17;143;0,62;Sim/B/B04;1,78;0,71;10;0,2
P000027;1,85;0,17;143;0,62;Sim/C/C01;0,66;0,48;10;0,9
P000027;1,85;0,17;143;0,62;Sim/C/C02;1,87;0,83;10;1
P000027;1,85;0,17;143;0,62;Sim/C/C03;1,88;0,62;10;1
P000027;1,85;0,17;143;0,62;Sim/C/C04;2,25;0,53;10;0,3
P000027;1,85;0,17;143;0,62;Sim/C/C05;1,89;1,03;10;0,1
P000027;1,85;0,17;143;0,62;Sim/C/C07;1,82;0,79;10;0
P000027;1,85;0,17;143;0,62;Sim/C/C10;1,83;1,02;10;0;Sim/B/B02 Sim/B/B04 Sim/C/C01 Sim/C/C06 Sim/C/C07 Sim/C/C10 ;1,32 (0,43 | 10 | 0,6) 1,78 (0,71 | 10 | 0,2) 0,66 (0,48 | 10 | 0,9) 1,84 (1,74 | 3 | 0) 1,82 (0,79 | 10 | 0) 1,83 (1,02 | 10 | 0) 
P000028;0,81;0,1;112;0,64;Sim/A/A02;0,83;0,39;10;0,9
P000028;0,81;0,1;112;0,64;Sim/A/A04;1,08;0,61;10;1
P000028;0,81;0,1;112;0,64;Sim/A/A06;0,31;0,68;10;0,9
P000028;0,81;0,1;112;0,64;Sim/A/A07;0,84;0,67;10;0,8
P000028;0,81;0,1;112;0,64;Sim/B/B01;0,45;0,34;6;0,5
P000028;0,81;0,1;112;0,64;Sim/B/B02;1,29;0,42;10;0,5
P000028;0,81;0,1;112;0,64;Sim/B/B03;1;0,19;6;0,5
P000028;0,81;0,1;112;0,64;Sim/B/B04;1,41;0,97;10;0,2
P000028;0,81;0,1;112;0,64;Sim/C/C01;0,7;0,51;10;0,9
P000028;0,81;0,1;112;0,64;Sim/C/C02;1,29;0,41;10;0,9
P000028;0,81;0,1;112;0,64;Sim/C/C03;0,4;0,19;10;0,5
P000028;0,81;0,1;112;0,64;Sim/C/C04;0,81;1,48;10;0;Sim/A/A06 Sim/B/B01 Sim/C/C01 Sim/C/C03 Sim/C/C04 ;0,31 (0,68 | 10 | 0,9) 0,45 (0,34 | 6 | 0,5) 0,7 (0,51 | 10 | 0,9) 0,4 (0,19 | 10 | 0,5) 0,81 (1,48 | 10 | 0) 
P000029;2,23;0,16;126;0,46;Sim/B/B01;1,8;0,43;10;0,9
P000029;2,23;0,16;126;0,46;Sim/B/B02;2,42;0,34;3;0,67
P000029;2,23;0,16;126;0,46;Sim/B/B03;2,84;1,02;10;0,9
P000029;2,23;0,16;126;0,46;Sim/B/B04;1,27;1,11;10;0,1
P000029;2,23;0,16;126;0,46;Sim/C/C02;2,24;1,22;10;1
P000029;2,23;0,16;126;0,46;Sim/C/C03;2,31;1,04;10;0,9
P000029;2,23;0,16;126;0,46;Sim/C/C04;2,66;0,38;10;0,3
P000029;2,23;0,16;126;0,46;Sim/C/C05;2,2;0,68;10;0
P000029;2,23;0,16;126;0,46;Sim/C/C06;2,21;1,18;10;0
P000029;2,23;0,16;126;0,46;Sim/C/C07;2,41;0,42;10;0,2
P000029;2,23;0,16;126;0,46;Sim/C/C08;2,22;1,46;10;0;Sim/A/A07 Sim/B/B01 Sim/B/B04 Sim/C/C05 Sim/C/C06 Sim/C/C08 Sim/C/C10 ;2,2 (2,67 | 3 | 0,67) 1,8 (0,43 | 10 | 0,9) 1,27 (1,11 | 10 | 0,1) 2,2 (0,68 | 10 | 0) 2,21 (1,18 | 10 | 0) 2,22 (1,46 | 10 | 0) 1,03 (2,12 | 10 | 0,1) 
P000030;-2,75;0,15;88;0,26;Sim/A/A01;-2,38;0,6;10;0,9
P000030;-2,75;0,15;88;0,26;Sim/A/A02;-2,79;0,29;5;0,2
P000030;-2,75;0,15;88;0,26;Sim/A/A03;-1,93;1,18;10;0,9
P000030;-2,75;0,15;88;0,26;Sim/A/A04;-2,73;1,4;10;0
P000030;-2,75;0,15;88;0,26;Sim/A/A05;-2,77;0,22;4;0,5
P000030;-2,75;0,15;88;0,26;Sim/A/A06;-2,16;0,73;10;0,1
P000030;-2,75;0,15;88;0,26;Sim/A/A07;-2,74;1,45;10;0
P000030;-2,75;0,15;88;0,26;Sim/B/B01;-2,76;1,39;10;0
