ID;PP global;SE global;N global;f global;Scala Diagnose;PP Diagnose;SE Diagnose;N Diagnose;f Diagnose;alle Skalen;alle PP
P000000;-3,3;0,18;117;0,18;Sim;-3,3;0,18;117;0,18
P000000;-3,3;0,18;117;0,18;Sim/A;-3,29;0,18;47;0,38
P000000;-3,3;0,18;117;0,18;Sim/A/A01;-3,31;0,27;10;0,7
P000000;-3,3;0,18;117;0,18;Sim/A/A02;-3,31;0,6;5;0
P000000;-3,3;0,18;117;0,18;Sim/A/A03;-3,18;0,42;10;1
P000000;-3,3;0,18;117;0,18;Sim/A/A04;-3,29;2,18;5;0
P000000;-3,3;0,18;117;0,18;Sim/A/A05;-4;1,07;7;0,14
P000000;-3,3;0,18;117;0,18;Sim/A/A06;-3,29;1,8;5;0
P000000;-3,3;0,18;117;0,18;Sim/A/A07;-3,3;2,32;5;0
P000000;-3,3;0,18;117;0,18;Sim/B;-3,78;2,43;20;0,05
P000000;-3,3;0,18;117;0,18;Sim/B/B01;-3,31;2,7;5;0
P000000;-3,3;0,18;117;0,18;Sim/B/B02;-1,54;1,63;5;0,2
P000000;-3,3;0,18;117;0,18;Sim/B/B03;-3,3;4,62;5;0
P000000;-3,3;0,18;117;0,18;Sim/B/B04;-3,3;5,2;5;0
P000000;-3,3;0,18;117;0,18;Sim/C;-4,02;1,68;50;0,04
P000000;-3,3;0,18;117;0,18;Sim/C/C01;-3,31;2,28;5;0
P000000;-3,3;0,18;117;0,18;Sim/C/C02;-3,38;2,27;5;0,2
P000000;-3,3;0,18;117;0,18;Sim/C/C03;-3,31;2,78;5;0
P000000;-3,3;0,18;117;0,18;Sim/C/C04;-3,3;7,53;5;0
P000000;-3,3;0,18;117;0,18;Sim/C/C05;1,57;2,02;5;0,2
P000000;-3,3;0,18;117;0,18;Sim/C/C06;-3,3;14,03;5;0
P000000;-3,3;0,18;117;0,18;Sim/C/C07;-3,3;8,97;5;0
P000000;-3,3;0,18;117;0,18;Sim/C/C08;-3,3;50,11;5;0
P000000;-3,3;0,18;117;0,18;Sim/C/C09;-3,3;17,39;5;0
P000000;-3,3;0,18;117;0,18;Sim/C/C10;-3,3;6,32;5;0;Sim/A/A01 Sim/A/A02 Sim/A/A05 Sim/B/B01 Sim/B/B03 Sim/B/B04 Sim/C/C01 Sim/C/C02 Sim/C/C03 Sim/C/C04 Sim/C/C06 Sim/C/C07 Sim/C/C08 Sim/C/C09 Sim/C/C10 ;-3,31 (0,27 | 10 | 0,7) -3,31 (0,6 | 5 | 0) -4 (1,07 | 7 | 0,14) -3,31 (2,7 | 5 | 0) -3,3 (4,62 | 5 | 0) -3,3 (5,2 | 5 | 0) -3,31 (2,28 | 5 | 0) -3,38 (2,27 | 5 | 0,2) -3,31 (2,78 | 5 | 0) -3,3 (7,53 | 5 | 0) -3,3 (14,03 | 5 | 0) -3,3 (8,97 | 5 | 0) -3,3 (50,11 | 5 | 0) -3,3 (17,39 | 5 | 0) -3,3 (6,32 | 5 | 0) 
P000001;4,64;0,12;121;0,91;Sim;4,64;0,12;121;0,91
P000001;4,64;0,12;121;0,91;Sim/A;4,37;2,45;35;0,97
P000001;4,64;0,12;121;0,91;Sim/A/A01;4,64;10,65;5;1
P000001;4,64;0,12;121;0,91;Sim/A/A02;4,64;57,42;5;1
P000001;4,64;0,12;121;0,91;Sim/A/A03;-1,23;2,1;5;0,8
P000001;4,64;0,12;121;0,91;Sim/A/A04;4,64;9,35;5;1
P000001;4,64;0,12;121;0,91;Sim/A/A05;4,64;6,19;5;1
P000001;4,64;0,12;121;0,91;Sim/A/A06;4,64;5,73;5;1
P000001;4,64;0,12;121;0,91;Sim/A/A07;4,65;4,19;5;1
P000001;4,64;0,12;121;0,91;Sim/B;4,63;0,91;21;0,95
P000001;4,64;0,12;121;0,91;Sim/B/B01;4,64;4,21;5;1
P000001;4,64;0,12;121;0,91;Sim/B/B02;4,65;2,12;5;1
P000001;4,64;0,12;121;0,91;Sim/B/B03;2,26;0,85;6;0,83
P000001;4,64;0,12;121;0,91;Sim/B/B04;4,65;1,11;5;1
P000001;4,64;0,12;121;0,91;Sim/C;4,64;0,12;65;0,86
