ID;PP global;SE global;N global;f global;Scala Diagnose;PP Diagnose;SE Diagnose;N Diagnose;f Diagnose;alle Skalen;alle PP
P000104;2,99;0,11;49;0,37;Sim/C/C05;2,72;0,28;10;0;Sim/B/B04 Sim/C/C05 ;2,03 (0,75 | 4 | 0,25) 2,72 (0,28 | 10 | 0) 
P000105;-0,34;0,08;67;0,48;Sim/A/A04;-0,95;0,2;7;0,43;Sim/A/A04 Sim/A/A06 Sim/C/C01 Sim/B/B02 Sim/B/B03 ;-0,95 (0,2 | 7 | 0,43) -0,65 (0,22 | 3 | 0,67) -0,57 (0,22 | 4 | 0,5) -0,37 (0,23 | 5 | 0,2) -0,35 (0,93 | 4 | 0) 
P000106;-0,55;0,08;65;0,43;Sim/A/A04;-1,17;0,2;6;0,33;Sim/A/A04 Sim/B/B02 Sim/B/B01 Sim/A/A06 Sim/C/C01 ;-1,17 (0,2 | 6 | 0,33) -0,96 (0,59 | 7 | 0) -0,83 (0,27 | 10 | 0,4) -0,66 (0,22 | 3 | 0,67) -0,57 (0,22 | 4 | 0,5) 
P000107;2,95;0,1;48;0,42;;;;;;Sim/C/C07 Sim/C/C10 ;2,1 (0,83 | 5 | 0,2) 2,46 (0,51 | 10 | 0,1) 
P000108;0,18;0,09;69;0,68;Sim/C/C03;-0,12;0,3;10;0,4;Sim/C/C03 Sim/A/A02 Sim/B/B01 Sim/B/B02 Sim/C/C02 ;-0,12 (0,3 | 10 | 0,4) -0,12 (0,3 | 10 | 0,7) -0,02 (0,25 | 6 | 0,5) 0,04 (0,21 | 6 | 0,5) 0,07 (0,25 | 9 | 0,56) 
P000109;1,01;0,1;64;0,72;Sim/B/B03;0,4;0,25;8;0,25;Sim/B/B03 Sim/A/A04 Sim/B/B01 Sim/C/C07 ;0,4 (0,25 | 8 | 0,25) 0,68 (0,38 | 10 | 0,8) 0,92 (0,25 | 8 | 0,63) 1 (3,13 | 1 | 0) 
P000110;0,24;0,1;54;0,7;Sim/C/C02;-0,29;0,23;5;0,6;Sim/C/C02 Sim/B/B01 Sim/C/C01 Sim/A/A02 ;-0,29 (0,23 | 5 | 0,6) -0,18 (0,25 | 5 | 0,4) -0,01 (0,24 | 7 | 0,57) 0,24 (0,34 | 10 | 0,8) 
P000111;0,18;0,09;79;0,59;Sim/A/A07;-0,14;0,24;10;0,8;Sim/A/A07 Sim/C/C02 Sim/A/A06 Sim/B/B03 Sim/A/A04 ;-0,14 (0,24 | 10 | 0,8) -0,11 (0,23 | 9 | 0,44) 0,08 (0,54 | 9 | 0,89) 0,16 (0,33 | 10 | 0) 0,17 (0,24 | 3 | 0,67) 
P000112;3,21;0,25;10;0,8;Sim/B/B04;3,2;0,25;4;0,5;Sim/B/B04 ;3,2 (0,25 | 4 | 0,5) 
P000113;2,68;0,14;45;0,42;Sim/C/C10;2,6;0,4;10;0,2;Sim/C/C07 Sim/C/C10 Sim/B/B04 ;2,02 (0,83 | 5 | 0,2) 2,6 (0,4 | 10 | 0,2) 2,65 (0,21 | 9 | 0,22) 
P000114;1,97;0,2;49;0,53;Sim/B/B03;1,64;0,28;10;0,7;Sim/B/B03 Sim/B/B01 Sim/B/B04 Sim/C/C04 ;1,64 (0,28 | 10 | 0,7) 1,8 (0,43 | 10 | 0,9) 1,87 (0,91 | 3 | 0) 1,95 (0,87 | 4 | 0) 
P000115;1,52;0,16;50;0,74;Sim/B/B02;0,81;0,26;10;0,5;Sim/B/B02 Sim/A/A04 Sim/C/C07 Sim/C/C04 ;0,81 (0,26 | 10 | 0,5) 0,92 (0,55 | 7 | 0,86) 1,52 (2,03 | 1 | 0) 1,52 (2,71 | 1 | 0) 
P000116;4,74;0,11;64;0,86;Sim/B/B04;3,87;0,34;10;0,9;Sim/B/B04 Sim/C/C06 Sim/C/C08 Sim/C/C10 Sim/C/C07 ;3,87 (0,34 | 10 | 0,9) 4,29 (0,21 | 5 | 0,6) 4,43 (0,22 | 5 | 0,4) 4,46 (0,34 | 10 | 0,8) 4,72 (0,66 | 5 | 0,8) 
P000117;-3,5;0,2;23;0,35;Sim/A/A01;-3,69;0,23;6;0,5;Sim/A/A01 Sim/A/A02 Sim/A/A06 Sim/B/B01 Sim/B/B02 ;-3,69 (0,23 | 6 | 0,5) -3,51 (1,02 | 4 | 0) -3,51 (3,74 | 3 | 0) -3,5 (27,57 | 3 | 0) -3,5 (1972,35 | 1 | 0) 
P000118;0,65;0,1;73;0,7;Sim/A/A02;0,24;0,34;10;0,8;Sim/A/A02 Sim/B/B03 Sim/C/C03 Sim/C/C02 ;0,24 (0,34 | 10 | 0,8) 0,53 (0,23 | 6 | 0,33) 0,53 (0,2 | 4 | 0,5) 0,6 (0,29 | 10 | 0,7) 
P000119;1,34;0,13;71;0,77;Sim/A/A04;0,59;0,34;10;0,8;Sim/A/A04 Sim/A/A02 Sim/C/C03 Sim/B/B02 Sim/C/C04 Sim/C/C07 ;0,59 (0,34 | 10 | 0,8) 0,89 (0,39 | 10 | 0,9) 1,15 (0,25 | 10 | 0,8) 1,32 (0,43 | 10 | 0,6) 1,34 (1,95 | 2 | 0) 1,34 (2,45 | 1 | 0) 
P000120;1,68;0,18;50;0,76;Sim/B/B02;1,29;0,42;10;0,5;Sim/A/A04 Sim/B/B02 Sim/B/B03 Sim/C/C04 Sim/C/C07 ;1 (0,63 | 6 | 0,83) 1,29 (0,42 | 10 | 0,5) 1,51 (0,25 | 8 | 0,63) 1,68 (1,57 | 2 | 0) 1,68 (1,73 | 1 | 0) 
P000121;-0,02;0,09;64;0,58;Sim/B/B02;-0,14;0,22;5;0,4;Sim/C/C03 Sim/B/B02 Sim/A/A04 Sim/A/A02 ;-2,7 (2,02 | 9 | 0,11) -0,14 (0,22 | 5 | 0,4) -0,13 (0,24 | 3 | 0,33) -0,08 (0,3 | 10 | 0,7) 
P000122;-3,11;0,18;40;0,3;Sim/A/A05;-3,16;0,28;10;0,1;Sim/A/A05 Sim/A/A02 Sim/A/A06 Sim/B/B01 Sim/B/B02 ;-3,16 (0,28 | 10 | 0,1) -3,16 (0,43 | 10 | 0) -3,11 (3,1 | 3 | 0) -3,11 (12,38 | 3 | 0) -3,11 (608,44 | 1 | 0) 
P000123;1,74;0,19;61;0,43;Sim/B/B03;1,41;0,24;6;0,5;Sim/B/B03 Sim/B/B01 Sim/C/C10 Sim/C/C05 ;1,41 (0,24 | 6 | 0,5) 1,57 (0,36 | 10 | 0,9) 1,73 (1,59 | 4 | 0) 1,74 (2,1 | 5 | 0) 
P000124;4,94;0,59;10;1;;;;;;;
P000125;-5,25;0,68;15;0;;;;;;;
P000126;-0,58;0,08;62;0,37;Sim/C/C02;-0,76;0,23;8;0,38;Sim/C/C02 Sim/B/B02 Sim/A/A06 Sim/A/A07 ;-0,76 (0,23 | 8 | 0,38) -0,72 (0,35 | 10 | 0) -0,66 (0,22 | 3 | 0,67) -0,65 (0,2 | 4 | 0,5) 
P000127;1,05;0,11;57;0,67;Sim/B/B02;0,81;0,26;10;0,5;Sim/B/B02 Sim/A/A02 Sim/C/C02 Sim/C/C03 Sim/B/B01 ;0,81 (0,26 | 10 | 0,5) 0,83 (0,39 | 10 | 0,9) 0,84 (0,3 | 10 | 0,7) 0,87 (0,23 | 6 | 0,5) 0,94 (0,24 | 9 | 0,56) 
P000128;-3;0,17;40;0,35;Sim/A/A03;-3,25;0,39;10;0,8;Sim/A/A03 Sim/A/A05 Sim/A/A02 Sim/A/A06 Sim/B/B01 Sim/B/B02 ;-3,25 (0,39 | 10 | 0,8) -3,03 (0,25 | 8 | 0,13) -3,01 (0,34 | 10 | 0,1) -3 (2,92 | 3 | 0) -3 (9,85 | 3 | 0) -3 (434,84 | 1 | 0) 
P000129;2,77;0,12;43;0,33;Sim/C/C05;2,59;0,35;10;0;Sim/C/C04 Sim/C/C10 Sim/C/C05 ;2,05 (0,73 | 5 | 0,2) 2,46 (0,51 | 10 | 0,1) 2,59 (0,35 | 10 | 0) 
P000130;0,76;0,1;70;0,67;Sim/A/A04;0,11;0,22;4;0,5;Sim/A/A04 Sim/C/C02 Sim/C/C01 Sim/C/C03 ;0,11 (0,22 | 4 | 0,5) 0,19 (0,27 | 10 | 0,5) 0,61 (0,46 | 10 | 0,9) 0,62 (0,21 | 4 | 0,5) 
P000131;4,94;0,59;10;0,9;;;;;;Sim/C/C09 ;4,38 (0,38 | 1 | 0) 
P000132;-0,29;0,08;66;0,48;Sim/C/C02;-0,99;0,28;10;0,3;Sim/C/C02 Sim/A/A06 Sim/C/C03 ;-0,99 (0,28 | 10 | 0,3) -0,74 (0,19 | 4 | 0,5) -0,64 (0,34 | 10 | 0,2) 
P000133;0,68;0,1;72;0,72;Sim/A/A02;-0,08;0,3;10;0,7;Sim/A/A02 Sim/A/A07 Sim/B/B02 Sim/B/B01 Sim/A/A04 ;-0,08 (0,3 | 10 | 0,7) 0,14 (0,34 | 10 | 0,8) 0,51 (0,25 | 4 | 0,5) 0,59 (0,29 | 10 | 0,6) 0,68 (0,38 | 10 | 0,8) 
P000134;0,99;0,11;68;0,71;Sim/A/A02;0,24;0,34;10;0,8;Sim/A/A02 Sim/B/B03 Sim/A/A04 Sim/C/C07 ;0,24 (0,34 | 10 | 0,8) 0,6 (0,24 | 5 | 0,2) 0,68 (0,38 | 10 | 0,8) 0,99 (3,57 | 1 | 0) 
P000135;0,07;0,09;78;0,5;Sim/C/C03;-0,56;0,33;10;0,2;Sim/C/C03 Sim/A/A04 Sim/A/A02 ;-0,56 (0,33 | 10 | 0,2) -0,13 (0,24 | 3 | 0,33) -0,1 (0,3 | 10 | 0,7) 
P000136;0,09;0,09;91;0,57;Sim/A/A04;-0,59;0,25;7;0,43;Sim/A/A04 Sim/A/A07 Sim/A/A02 Sim/B/B03 ;-0,59 (0,25 | 7 | 0,43) -0,07 (0,26 | 10 | 0,6) -0,07 (0,31 | 10 | 0,7) 0,07 (0,38 | 10 | 0) 
P000137;1,35;0,13;58;0,76;Sim/C/C03;0,96;0,22;9;0,67;Sim/A/A04 Sim/C/C03 Sim/C/C02 ;0,9 (0,65 | 4 | 0,75) 0,96 (0,22 | 9 | 0,67) 1,18 (0,36 | 10 | 0,9) 
P000138;-1,81;0,16;45;0,16;Sim/A/A05;-2,15;0,25;3;0,67;Sim/B/B01 Sim/A/A05 Sim/A/A06 Sim/C/C01 Sim/C/C02 Sim/C/C03 ;-2,51 (1,12 | 8 | 0,13) -2,15 (0,25 | 3 | 0,67) -1,91 (0,66 | 7 | 0,14) -1,85 (0,5 | 10 | 0) -1,82 (1,67 | 1 | 0) -1,82 (1,57 | 1 | 0) 
P000139;1,37;0,13;67;0,76;Sim/A/A04;0,68;0,38;10;0,8;Sim/A/A04 Sim/B/B01 Sim/C/C04 Sim/C/C07 Sim/C/C10 ;0,68 (0,38 | 10 | 0,8) 0,96 (0,24 | 9 | 0,56) 1,37 (2,59 | 1 | 0) 1,37 (2,36 | 1 | 0) 1,37 (2,96 | 1 | 0) 
P000140;-1,28;0,11;51;0,18;Sim/B/B01;-1,59;0,37;10;0,1;Sim/C/C01 Sim/B/B01 Sim/C/C02 Sim/A/A04 Sim/A/A07 Sim/B/B02 ;-2,73 (1,37 | 10 | 0,1) -1,59 (0,37 | 10 | 0,1) -1,44 (0,6 | 6 | 0,17) -1,31 (0,29 | 2 | 0) -1,31 (0,39 | 10 | 0) -1,28 (2,68 | 1 | 0) 
P000141;-2,05;0,15;33;0,45;Sim/A/A02;-2,47;0,24;6;0,33;Sim/A/A02 Sim/A/A06 ;-2,47 (0,24 | 6 | 0,33) -2,06 (1,11 | 3 | 0) 
P000142;0,69;0,1;68;0,68;Sim/B/B03;0,42;0,25;7;0,14;Sim/B/B03 Sim/B/B02 Sim/B/B01 ;0,42 (0,25 | 7 | 0,14) 0,53 (0,22 | 8 | 0,5) 0,61 (0,29 | 10 | 0,5) 
P000143;-1,73;0,13;60;0,25;Sim/C/C01;-1,77;0,45;10;0;Sim/C/C01 Sim/A/A04 Sim/A/A06 Sim/C/C02 Sim/C/C03 Sim/B/B02 ;-1,77 (0,45 | 10 | 0) -1,76 (0,32 | 10 | 0) -1,74 (0,46 | 10 | 0) -1,73 (1,62 | 1 | 0) -1,73 (1,5 | 1 | 0) -1,73 (10,05 | 1 | 0) 
P000144;2,64;0,13;52;0,38;Sim/B/B04;2,26;0,37;10;0,2;Sim/C/C05 Sim/B/B04 Sim/C/C04 Sim/C/C10 ;2,18 (0,88 | 6 | 0,17) 2,26 (0,37 | 10 | 0,2) 2,49 (0,43 | 10 | 0,3) 2,6 (0,4 | 10 | 0,2) 
P000145;-1,37;0,11;60;0,3;Sim/B/B01;-1,59;0,37;10;0,1;Sim/C/C01 Sim/B/B01 Sim/A/A06 Sim/A/A04 Sim/A/A05 Sim/B/B02 ;-2,73 (1,37 | 10 | 0,1) -1,59 (0,37 | 10 | 0,1) -1,51 (0,32 | 10 | 0,2) -1,44 (0,25 | 4 | 0,25) -1,38 (0,58 | 7 | 0,86) -1,37 (3,49 | 1 | 0) 
P000146;4,94;0,59;10;1;;;;;;;
P000147;3,21;0,25;10;0,8;Sim/B/B04;3,2;0,25;4;0,5;Sim/B/B04 ;3,2 (0,25 | 4 | 0,5) 
P000148;-0,86;0,08;64;0,31;Sim/A/A06;-1,14;0,23;4;0,25;Sim/C/C02 Sim/A/A06 Sim/A/A02 Sim/A/A07 Sim/B/B02 ;-2,87 (2,05 | 5 | 0,2) -1,14 (0,23 | 4 | 0,25) -0,98 (0,24 | 8 | 0,5) -0,88 (0,24 | 4 | 0,25) -0,87 (0,46 | 10 | 0) 
P000149;-1,78;0,14;54;0,2;Sim/A/A05;-2,09;0,24;4;0,5;Sim/A/A05 Sim/A/A04 Sim/C/C02 Sim/C/C03 Sim/B/B02 ;-2,09 (0,24 | 4 | 0,5) -1,86 (0,38 | 10 | 0) -1,78 (1,65 | 1 | 0) -1,78 (1,54 | 1 | 0) -1,78 (2,34 | 3 | 0) 
P000150;3,34;0,1;43;0,53;Sim/C/C04;2,75;0,35;10;0,4;Sim/C/C04 Sim/C/C06 Sim/C/C05 Sim/C/C10 ;2,75 (0,35 | 10 | 0,4) 2,91 (0,66 | 6 | 0,17) 3,18 (0,2 | 6 | 0,5) 3,24 (0,25 | 2 | 0,5) 
P000151;4,94;0,59;10;1;;;;;;;
P000152;-1,54;0,13;51;0,33;Sim/A/A02;-1,72;0,22;8;0,5;Sim/C/C02 Sim/A/A06 Sim/B/B01 Sim/A/A02 ;-2,88 (2,03 | 6 | 0,17) -2,75 (1,3 | 9 | 0,11) -2,51 (1,12 | 8 | 0,13) -1,72 (0,22 | 8 | 0,5) 
P000153;-1,88;0,17;20;0,45;Sim/A/A02;-1,98;0,22;6;0,5;Sim/A/A02 Sim/B/B01 ;-1,98 (0,22 | 6 | 0,5) -1,91 (0,62 | 4 | 0) 
P000154;4,94;0,59;10;0,9;;;;;;Sim/C/C09 ;4,38 (0,38 | 1 | 0) 
P000155;-3,43;0,18;41;0,34;Sim/A/A03;-3,64;0,26;10;0,6;Sim/A/A03 Sim/A/A01 Sim/A/A02 Sim/A/A06 Sim/B/B01 Sim/B/B02 ;-3,64 (0,26 | 10 | 0,6) -3,44 (0,25 | 10 | 0,5) -3,44 (0,88 | 4 | 0) -3,43 (3,6 | 3 | 0) -3,43 (23,62 | 3 | 0) -3,43 (1571,13 | 1 | 0) 
P000156;4,94;0,59;10;1;;;;;;;
P000157;-1,6;0,17;42;0,36;Sim/A/A02;-1,84;0,23;5;0,6;Sim/A/A06 Sim/A/A02 ;-2,75 (1,3 | 9 | 0,11) -1,84 (0,23 | 5 | 0,6) 
P000158;4,94;0,59;10;0,9;;;;;;Sim/C/C09 ;4,38 (0,38 | 1 | 0) 
P000159;-3,15;0,17;43;0,33;Sim/A/A05;-3,4;0,41;10;0,2;Sim/A/A05 Sim/A/A01 Sim/B/B01 ;-3,4 (0,41 | 10 | 0,2) -3,3 (0,27 | 10 | 0,6) -3,15 (3,05 | 3 | 0) 
P000160;-0,09;0,09;58;0,57;Sim/A/A02;-0,67;0,24;7;0,57;Sim/A/A02 Sim/C/C03 Sim/C/C02 Sim/B/B01 Sim/C/C01 ;-0,67 (0,24 | 7 | 0,57) -0,44 (0,32 | 10 | 0,3) -0,29 (0,23 | 5 | 0,6) -0,18 (0,25 | 5 | 0,4) -0,09 (0,23 | 6 | 0,5) 
P000161;-1,69;0,17;34;0,41;Sim/A/A02;-1,84;0,23;5;0,6;Sim/A/A06 Sim/A/A02 ;-1,9 (0,67 | 6 | 0,17) -1,84 (0,23 | 5 | 0,6) 
P000162;-0,73;0,08;65;0,42;Sim/A/A04;-1,44;0,25;4;0,25;Sim/A/A04 Sim/A/A06 Sim/C/C02 ;-1,44 (0,25 | 4 | 0,25) -1,12 (0,23 | 5 | 0,4) -0,77 (0,24 | 5 | 0,4) 
P000163;-0,68;0,08;57;0,47;Sim/B/B01;-1,23;0,3;10;0,3;Sim/B/B01 Sim/A/A04 Sim/C/C02 Sim/C/C01 Sim/A/A02 Sim/A/A06 ;-1,23 (0,3 | 10 | 0,3) -1,06 (0,17 | 7 | 0,43) -1,02 (0,29 | 10 | 0,2) -0,95 (0,23 | 4 | 0,5) -0,87 (0,24 | 8 | 0,5) -0,74 (0,19 | 4 | 0,5) 
P000164;4,94;0,59;10;1;;;;;;;
P000165;-4,08;0,16;21;0,19;Sim/A/A03;-4,43;0,23;4;0,25;Sim/A/A03 Sim/A/A06 Sim/A/A02 Sim/B/B01 Sim/B/B02 ;-4,43 (0,23 | 4 | 0,25) -4,08 (4,98 | 3 | 0) -4,08 (3,29 | 4 | 0) -4,08 (87,75 | 3 | 0) -4,08 (10805,67 | 1 | 0) 
P000166;-1,94;0,15;39;0,21;Sim/A/A05;-2,21;0,23;4;0,5;Sim/A/A05 Sim/C/C01 Sim/B/B01 Sim/C/C02 ;-2,21 (0,23 | 4 | 0,5) -1,96 (0,63 | 4 | 0) -1,95 (0,75 | 3 | 0) -1,94 (1,75 | 1 | 0) 
P000167;2,04;0,22;28;0,57;Sim/B/B02;2,02;0,3;10;0,5;Sim/B/B04 Sim/B/B02 Sim/C/C07 Sim/C/C04 ;2,02 (0,68 | 4 | 0) 2,02 (0,3 | 10 | 0,5) 2,02 (1,27 | 1 | 0) 2,03 (1,35 | 1 | 0) 
P000168;0,19;0,09;77;0,68;Sim/A/A02;-0,85;0,24;10;0,5;Sim/A/A02 Sim/C/C02 Sim/A/A07 Sim/B/B01 Sim/C/C01 Sim/B/B02 ;-0,85 (0,24 | 10 | 0,5) -0,38 (0,23 | 7 | 0,43) -0,12 (0,25 | 9 | 0,56) -0,04 (0,24 | 5 | 0,6) -0,04 (0,21 | 10 | 0,7) 0,16 (0,2 | 6 | 0,5) 
P000169;-5,25;0,68;15;0;;;;;;;
P000170;1,5;0,15;50;0,76;Sim/B/B03;1,39;0,23;5;0,8;Sim/B/B03 Sim/C/C03 Sim/C/C04 Sim/C/C07 ;1,39 (0,23 | 5 | 0,8) 1,44 (0,35 | 10 | 0,9) 1,49 (1,77 | 2 | 0) 1,5 (2,07 | 1 | 0) 
P000171;-1,83;0,16;30;0,33;Sim/A/A05;-2;0,25;6;0,67;Sim/A/A05 Sim/A/A06 Sim/A/A02 ;-2 (0,25 | 6 | 0,67) -1,86 (0,62 | 6 | 0) -1,84 (0,23 | 5 | 0,6) 
P000172;2,43;0,17;41;0,32;;;;;;Sim/B/B04 Sim/C/C07 Sim/C/C10 Sim/C/C05 ;1,9 (0,79 | 5 | 0,2) 2,21 (0,62 | 6 | 0) 2,28 (0,77 | 4 | 0) 2,29 (0,72 | 5 | 0) 
P000173;2,25;0,24;29;0,72;Sim/B/B03;1,77;0,34;10;0,8;Sim/B/B03 Sim/C/C07 Sim/C/C04 ;1,77 (0,34 | 10 | 0,8) 2,21 (0,8 | 3 | 0) 2,23 (1,06 | 1 | 0) 
P000174;-1,42;0,11;60;0,27;Sim/C/C01;-1,76;0,45;10;0,1;Sim/C/C01 Sim/A/A07 Sim/B/B02 Sim/B/B01 Sim/A/A04 Sim/C/C02 Sim/C/C03 ;-1,76 (0,45 | 10 | 0,1) -1,67 (1 | 5 | 0,2) -1,59 (6,63 | 1 | 0) -1,59 (0,37 | 10 | 0,1) -1,49 (0,24 | 6 | 0) -1,43 (0,82 | 3 | 0) -1,42 (1,3 | 1 | 0) 
P000175;-2,21;0,15;36;0,25;Sim/A/A05;-2,57;0,21;5;0,4;Sim/A/A05 Sim/A/A06 Sim/B/B01 ;-2,57 (0,21 | 5 | 0,4) -2,22 (1,22 | 3 | 0) -2,22 (1,06 | 3 | 0) 
P000176;1,03;0,11;70;0,71;Sim/A/A07;0,23;0,37;10;0,7;Sim/A/A07 Sim/B/B01 Sim/C/C02 Sim/A/A02 Sim/A/A04 ;0,23 (0,37 | 10 | 0,7) 0,65 (0,29 | 10 | 0,5) 0,69 (0,29 | 10 | 0,7) 0,83 (0,39 | 10 | 0,9) 0,92 (0,63 | 5 | 0,8) 
P000177;-0,5;0,08;64;0,44;Sim/A/A04;-1,17;0,23;6;0,33;Sim/A/A04 Sim/B/B02 Sim/B/B01 ;-1,17 (0,23 | 6 | 0,33) -0,78 (0,39 | 10 | 0) -0,53 (0,25 | 10 | 0,5) 
P000178;0,85;0,1;57;0,72;Sim/A/A02;-0,07;0,31;10;0,7;Sim/A/A02 Sim/A/A04 Sim/B/B02 ;-0,07 (0,31 | 10 | 0,7) 0,11 (0,22 | 4 | 0,5) 0,51 (0,25 | 4 | 0,5) 
P000179;1,84;0,19;52;0,62;Sim/B/B03;1,41;0,24;6;0,5;Sim/B/B03 Sim/C/C03 Sim/B/B01 Sim/C/C04 Sim/C/C07 ;1,41 (0,24 | 6 | 0,5) 1,44 (0,35 | 10 | 0,9) 1,53 (0,34 | 10 | 0,8) 1,83 (1,3 | 2 | 0) 1,83 (1,5 | 1 | 0) 
P000180;2,65;0,13;55;0,36;Sim/C/C05;2,49;0,42;10;0;Sim/C/C10 Sim/C/C05 ;2,05 (1,01 | 7 | 0,14) 2,49 (0,42 | 10 | 0) 
P000181;1,71;0,18;39;0,69;Sim/B/B02;1,62;0,4;10;0,5;Sim/B/B02 Sim/B/B01 Sim/B/B03 Sim/C/C04 Sim/C/C07 ;1,62 (0,4 | 10 | 0,5) 1,63 (0,38 | 10 | 0,8) 1,68 (0,29 | 10 | 0,8) 1,7 (1,53 | 2 | 0) 1,7 (1,69 | 1 | 0) 
P000182;2,32;0,21;41;0,56;Sim/B/B03;1,68;0,3;10;0,7;Sim/B/B03 Sim/C/C04 ;1,68 (0,3 | 10 | 0,7) 2,05 (0,73 | 5 | 0,2) 
P000183;2,67;0,13;48;0,38;Sim/C/C07;2,57;0,35;10;0,2;Sim/C/C10 Sim/C/C05 Sim/C/C07 Sim/B/B04 ;2,05 (1,01 | 7 | 0,14) 2,12 (0,9 | 7 | 0,14) 2,57 (0,35 | 10 | 0,2) 2,64 (0,25 | 5 | 0,4) 
P000184;-4,9;0,33;21;0,05;;;;;;Sim/A/A06 Sim/A/A02 Sim/B/B01 Sim/B/B02 ;-4,91 (5,91 | 3 | 0) -4,9 (18,66 | 4 | 0) -4,9 (462,15 | 3 | 0) -4,9 (124174,55 | 1 | 0) 
P000185;-0,46;0,08;59;0,58;Sim/C/C01;-0,93;0,22;5;0,4;Sim/C/C02 Sim/C/C01 Sim/A/A04 ;-1,44 (0,6 | 6 | 0,17) -0,93 (0,22 | 5 | 0,4) -0,59 (0,25 | 7 | 0,43) 
P000186;-0,72;0,08;56;0,38;Sim/B/B01;-0,94;0,28;10;0,4;Sim/C/C03 Sim/B/B02 Sim/B/B01 Sim/A/A07 Sim/A/A02 Sim/A/A06 ;-1,89 (1,27 | 6 | 0,17) -1,05 (0,71 | 6 | 0) -0,94 (0,28 | 10 | 0,4) -0,88 (0,24 | 4 | 0,25) -0,87 (0,24 | 8 | 0,5) -0,82 (0,18 | 4 | 0,5) 
P000187;1,87;0,19;50;0,52;Sim/B/B02;1,51;0,43;10;0,5;Sim/B/B02 Sim/B/B03 Sim/C/C07 ;1,51 (0,43 | 10 | 0,5) 1,58 (0,26 | 10 | 0,6) 1,86 (1,09 | 3 | 0) 
P000188;4,94;0,59;10;0,9;;;;;;Sim/C/C09 ;4,38 (0,38 | 1 | 0) 
P000189;3,21;0,25;10;0,8;Sim/B/B04;3,2;0,25;4;0,5;Sim/B/B04 ;3,2 (0,25 | 4 | 0,5) 
P000190;-0,49;0,08;74;0,42;Sim/A/A04;-1,2;0,2;8;0,25;Sim/A/A04 Sim/C/C01 Sim/A/A02 Sim/B/B03 ;-1,2 (0,2 | 8 | 0,25) -1,09 (0,22 | 8 | 0,38) -0,54 (0,25 | 8 | 0,5) -0,5 (1 | 6 | 0) 
P000191;-1,01;0,1;43;0,3;Sim/A/A04;-1,09;0,21;3;0;Sim/C/C02 Sim/A/A07 Sim/A/A04 Sim/A/A02 ;-2,31 (1,8 | 5 | 0,2) -1,6 (0,98 | 4 | 0,25) -1,09 (0,21 | 3 | 0) -1,08 (0,24 | 6 | 0,5) 
P000192;3,21;0,25;10;0,8;Sim/B/B04;3,2;0,25;4;0,5;Sim/B/B04 ;3,2 (0,25 | 4 | 0,5) 
P000193;2,15;0,22;33;0,7;Sim/B/B01;1,53;0,34;10;0,8;Sim/B/B01 Sim/B/B04 Sim/C/C07 Sim/C/C04 ;1,53 (0,34 | 10 | 0,8) 1,9 (0,79 | 5 | 0,2) 2,13 (1,17 | 1 | 0) 2,13 (1,19 | 1 | 0) 
P000194;-1,21;0,1;48;0,27;Sim/A/A04;-1,44;0,25;4;0,25;Sim/A/A04 Sim/C/C02 Sim/A/A02 Sim/B/B02 ;-1,44 (0,25 | 4 | 0,25) -1,44 (0,6 | 6 | 0,17) -1,24 (0,24 | 4 | 0,5) -1,21 (1,17 | 3 | 0) 
P000195;-0,06;0,09;71;0,62;Sim/B/B01;-0,26;0,25;5;0,6;Sim/B/B01 Sim/B/B02 Sim/C/C01 Sim/A/A04 Sim/A/A02 Sim/C/C03 ;-0,26 (0,25 | 5 | 0,6) -0,18 (0,23 | 4 | 0,5) -0,13 (0,2 | 9 | 0,56) -0,13 (0,24 | 3 | 0,33) -0,08 (0,3 | 10 | 0,7) -0,07 (0,28 | 10 | 0,4) 
P000196;-1,2;0,1;44;0,36;Sim/A/A02;-1,54;0,24;7;0,57;Sim/C/C02 Sim/A/A02 Sim/C/C01 ;-1,68 (0,94 | 5 | 0,2) -1,54 (0,24 | 7 | 0,57) -1,26 (0,27 | 6 | 0) 
P000197;-1,72;0,14;58;0,21;Sim/C/C01;-1,77;0,45;10;0;Sim/C/C01 Sim/B/B01 Sim/A/A04 Sim/C/C02 Sim/C/C03 Sim/B/B02 ;-1,77 (0,45 | 10 | 0) -1,76 (0,45 | 10 | 0) -1,76 (0,32 | 10 | 0) -1,73 (1,62 | 1 | 0) -1,73 (1,5 | 1 | 0) -1,72 (9,89 | 1 | 0) 
P000198;-5,25;0,68;15;0;;;;;;;
P000199;1,24;0,12;70;0,74;Sim/A/A04;0,55;0,32;10;0,8;Sim/A/A04 Sim/A/A02 Sim/B/B02 Sim/C/C03 Sim/C/C04 Sim/C/C07 Sim/C/C10 ;0,55 (0,32 | 10 | 0,8) 0,83 (0,39 | 10 | 0,9) 1,03 (0,34 | 10 | 0,5) 1,08 (0,24 | 9 | 0,67) 1,23 (2,85 | 1 | 0) 1,23 (2,74 | 1 | 0) 1,23 (3,34 | 1 | 0) 
P000200;-1,93;0,16;31;0,39;Sim/A/A02;-2,13;0,24;7;0,43;Sim/A/A02 Sim/A/A06 ;-2,13 (0,24 | 7 | 0,43) -1,95 (0,98 | 3 | 0) 
